id,title,playstation,xbox,nintendo,pc,other,score,genre,editors_choice,release_year,release_month
5787,Dynasty Warriors 6 (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,6.0,Action,N,2008.0,2.0
5788,Dynasty Warriors 6 (PS2),TRUE,FALSE,FALSE,FALSE,FALSE,3.5,Action,N,2008.0,11.0
5789,Dynasty Warriors 6 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,3.0,Action,N,2008.0,11.0
5790,Earnest Evans,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,Platformer,N,2008.0,5.0
5791,Earthworm Jim,FALSE,FALSE,TRUE,FALSE,TRUE,7.0,Platformer,N,2008.0,10.0
5792,Echochrome (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Puzzle,Y,2008.0,5.0
5793,Echochrome,TRUE,FALSE,FALSE,FALSE,FALSE,8.6,Puzzle,Y,2008.0,5.0
5794,Eco-Creatures: Save the Forest,FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Strategy,N,2008.0,3.0
5795,Ego,FALSE,FALSE,FALSE,FALSE,TRUE,8.9,Simulation,Y,2008.0,4.0
5796,El Tigre: The Adventures of Manny Rivera,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Action,N,2008.0,4.0
5797,Elefunk,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Puzzle,N,2008.0,7.0
5798,Elements of Destruction (DS),FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2008.0,1.0
5799,Elements of Destruction,FALSE,TRUE,FALSE,FALSE,FALSE,7.9,Action,N,2008.0,6.0
5800,Emergency Mayhem,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Action,N,2008.0,5.0
5801,Emma at the Farm,FALSE,FALSE,TRUE,FALSE,FALSE,3.4,Adventure,N,2008.0,12.0
5802,Emma in the Mountains,FALSE,FALSE,TRUE,FALSE,FALSE,3.4,Adventure,N,2008.0,12.0
5803,Endless Ocean,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Adventure,N,2008.0,1.0
5804,Enduro Racer,FALSE,FALSE,TRUE,FALSE,TRUE,5.0,Racing,N,2008.0,12.0
5805,Enemy Territory: Quake Wars (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,5.3,Shooter,N,2008.0,5.0
5806,Enemy Territory: Quake Wars (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,6.1,Shooter,N,2008.0,5.0
5807,Ener-G: Dance Squad,FALSE,FALSE,TRUE,FALSE,FALSE,7.2,Music,N,2008.0,12.0
5808,Ener-G: Gym Rockets,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Simulation,N,2008.0,12.0
5809,Ener-G: Horse Riders,FALSE,FALSE,TRUE,FALSE,FALSE,4.5,Simulation,N,2008.0,12.0
5810,Eternal Champions,FALSE,FALSE,TRUE,FALSE,TRUE,6.0,Fighting,N,2008.0,1.0
5811,Eternal Poison,TRUE,FALSE,FALSE,FALSE,FALSE,3.5,Strategy,N,2008.0,12.0
5812,Eternal Sonata,TRUE,FALSE,FALSE,FALSE,FALSE,8.7,RPG,Y,2008.0,10.0
5813,Etrian Odyssey II: Heroes of Lagaard,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,RPG,N,2008.0,6.0
5814,Europa Universalis III: In Nomine,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Strategy,N,2008.0,6.0
5815,Europa Universalis: Rome,FALSE,FALSE,FALSE,TRUE,FALSE,8.7,Strategy,Y,2008.0,4.0
5816,Europa Universalis: Rome -- Vae Victis,FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Strategy,N,2008.0,12.0
5817,Everlight of Magic & Power,FALSE,FALSE,FALSE,TRUE,FALSE,6.9,Adventure,N,2008.0,10.0
5818,EverQuest II: The Shadow Odyssey,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,RPG,N,2008.0,12.0
5819,Everyday Shooter (PC),FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Shooter,N,2008.0,5.0
5820,Everyday Shooter (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Shooter,N,2008.0,12.0
5821,Exit DS,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Puzzle,N,2008.0,12.0
5822,Exodus from the Earth,FALSE,FALSE,FALSE,TRUE,FALSE,6.2,Shooter,N,2008.0,10.0
5823,Fab 5 Soccer,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Sports,N,2008.0,4.0
5824,Fable II,FALSE,TRUE,FALSE,FALSE,FALSE,8.8,RPG,Y,2008.0,10.0
5825,Fable II -- Pub Games,FALSE,TRUE,FALSE,FALSE,FALSE,6.4,Party,N,2008.0,8.0
5826,FaceBreaker,TRUE,TRUE,FALSE,FALSE,FALSE,5.0,Sports,N,2008.0,9.0
5827,FaceBreaker K.O. Party,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Sports,N,2008.0,11.0
5828,Fading Shadows,TRUE,FALSE,FALSE,FALSE,FALSE,5.0,Puzzle,N,2008.0,9.0
5829,Falling Stars,TRUE,FALSE,FALSE,FALSE,FALSE,1.9,RPG,N,2008.0,9.0
5830,Fallout 3,FALSE,TRUE,FALSE,TRUE,FALSE,9.6,Action-RPG,Y,2008.0,10.0
5831,Fallout 3 (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.4,Action-RPG,Y,2008.0,10.0
5832,Fallout 3 (Collector's Edition),FALSE,TRUE,FALSE,TRUE,FALSE,9.6,Action-RPG,Y,2008.0,10.0
5833,Fallout 3 (Collector's Edition) (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.4,Action-RPG,Y,2008.0,10.0
5834,Fallout 3 (Survival Edition),FALSE,TRUE,FALSE,FALSE,FALSE,9.6,Action-RPG,Y,2008.0,10.0
5835,Fallout 3 (Survival Edition) (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.4,Action-RPG,Y,2008.0,10.0
5836,Family Fest Presents Circus Games -- 20 Big Top Classics!,FALSE,FALSE,TRUE,FALSE,FALSE,2.2,Party,N,2008.0,12.0
5837,Family Fest Presents Movie Games,FALSE,FALSE,TRUE,FALSE,FALSE,4.8,Party,N,2008.0,12.0
5838,Family Table Tennis,FALSE,FALSE,TRUE,FALSE,FALSE,2.5,Sports,N,2008.0,6.0
5839,Fantasy Aquarium,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,Simulation,N,2008.0,4.0
5840,Fantasy Zone,FALSE,FALSE,TRUE,FALSE,TRUE,8.5,Shooter,Y,2008.0,4.0
5841,Far Cry 2,TRUE,TRUE,FALSE,FALSE,FALSE,8.8,Shooter,Y,2008.0,10.0
5842,Far Cry 2 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,8.9,Shooter,Y,2008.0,10.0
5843,Far Cry 2 (Mobile),FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Shooter,N,2008.0,12.0
5844,Fastlane Street Racing,FALSE,FALSE,FALSE,FALSE,TRUE,5.0,Racing,N,2008.0,12.0
5845,Fatal Fury 2,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Fighting,N,2008.0,8.0
5846,Fatal Fury: Battle Archives Volume 2,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Fighting,N,2008.0,4.0
5847,Fatal Inertia EX,TRUE,FALSE,FALSE,FALSE,FALSE,7.2,Racing,N,2008.0,6.0
5848,Fate: Undiscovered Realms,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,RPG,N,2008.0,12.0
5849,Feeding Frenzy 2: Shipwreck Showdown (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,7.0,Puzzle,N,2008.0,9.0
5850,Ferrari Challenge Trofeo Pirelli,TRUE,FALSE,TRUE,FALSE,FALSE,6.8,Racing,N,2008.0,9.0
5851,Ferrari Challenge Trofeo Pirelli (PS2),TRUE,FALSE,FALSE,FALSE,FALSE,6.6,Racing,N,2008.0,9.0
5852,Ferrari Challenge Trofeo Pirelli (DS),FALSE,FALSE,TRUE,FALSE,FALSE,6.2,Racing,N,2008.0,9.0
5853,Fieldrunners (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Strategy,N,2008.0,11.0
5854,FIFA Soccer 09 (PS3),TRUE,TRUE,FALSE,FALSE,FALSE,8.6,Sports,Y,2008.0,10.0
5855,FIFA Soccer 09 (PS2),TRUE,FALSE,FALSE,FALSE,FALSE,7.1,Sports,N,2008.0,10.0
5856,FIFA Soccer 09 (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Sports,Y,2008.0,10.0
5857,FIFA Soccer 09 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.2,Sports,N,2008.0,10.0
5858,FIFA Soccer 09 (DS),FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Sports,N,2008.0,10.0
5859,FIFA Soccer 09 All-Play,FALSE,FALSE,TRUE,FALSE,FALSE,7.2,Sports,N,2008.0,10.0
5860,FIFA Street 3 (DS),FALSE,FALSE,TRUE,FALSE,FALSE,5.8,Sports,N,2008.0,2.0
5861,FIFA Street 3,TRUE,TRUE,FALSE,FALSE,FALSE,6.7,Sports,N,2008.0,2.0
5862,Final Fantasy Crystal Chronicles: My Life as a King,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Adventure,N,2008.0,5.0
5863,Final Fantasy Crystal Chronicles: Ring of Fates,FALSE,FALSE,TRUE,FALSE,FALSE,8.2,RPG,N,2008.0,3.0
5864,Final Fantasy Fables: Chocobo's Dungeon,FALSE,FALSE,TRUE,FALSE,FALSE,8.4,Action-RPG,N,2008.0,7.0
5865,Final Fantasy IV,FALSE,FALSE,TRUE,FALSE,FALSE,8.7,RPG,Y,2008.0,7.0
5866,Final Fantasy Tactics A2: Grimoire of the Rift,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Strategy,Y,2008.0,6.0
5867,Final Soldier,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Shooter,N,2008.0,9.0
5868,FlatOut: Head On,TRUE,FALSE,FALSE,FALSE,FALSE,7.7,Racing,N,2008.0,3.0
5869,FlatOut: Ultimate Carnage,FALSE,FALSE,FALSE,TRUE,FALSE,7.8,Racing,N,2008.0,9.0
5870,Fleck,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Puzzle,N,2008.0,10.0
5871,Flick Sports: Bowling,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,Sports,N,2008.0,10.0
5872,flOw,TRUE,FALSE,FALSE,FALSE,FALSE,7.3,Action,N,2008.0,3.0
5873,Ford Racing Off Road,TRUE,FALSE,FALSE,TRUE,FALSE,3.5,Racing,N,2008.0,8.0
5874,Forgotten Worlds,FALSE,FALSE,TRUE,FALSE,TRUE,6.0,Shooter,N,2008.0,11.0
5875,Forza Motorsport 2 (Platinum Hits),FALSE,TRUE,FALSE,FALSE,FALSE,8.9,Racing,Y,2008.0,9.0
5876,Fracture,TRUE,TRUE,FALSE,FALSE,FALSE,5.9,Action,N,2008.0,10.0
5877,Frogger (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,4.5,Action,N,2008.0,8.0
5878,Frogger 2,FALSE,TRUE,FALSE,FALSE,FALSE,5.5,Action,N,2008.0,6.0
5879,From the Abyss,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,RPG,N,2008.0,8.0
5880,Frontlines: Fuel of War,FALSE,TRUE,FALSE,FALSE,FALSE,7.6,Shooter,N,2008.0,2.0
5881,Frontlines: Fuel of War (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.8,Shooter,N,2008.0,2.0
5882,Funky Punch,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Fighting,N,2008.0,9.0
5883,Furu Furu Park,FALSE,FALSE,TRUE,FALSE,FALSE,3.5,Action,N,2008.0,3.0
5884,FutureU: The Prep Game for SAT (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Educational,N,2008.0,10.0
5885,FutureU: The Prep Game for SAT,FALSE,FALSE,TRUE,FALSE,FALSE,6.8,Educational,N,2008.0,12.0
5886,Fuzzle,FALSE,FALSE,FALSE,FALSE,TRUE,7.4,Puzzle,N,2008.0,10.0
5887,Gaiares,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Action,N,2008.0,5.0
5888,Galactic Civilizations II: Twilight of the Arnor,FALSE,FALSE,FALSE,TRUE,FALSE,9.1,Strategy,Y,2008.0,5.0
5889,Galactic Command -- Echo Squad Episode 1: Rise of the Insurgents,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Action,N,2008.0,8.0
5890,Galaga Legions,FALSE,TRUE,FALSE,FALSE,FALSE,7.7,Shooter,N,2008.0,8.0
5891,Game Party 2,FALSE,FALSE,TRUE,FALSE,FALSE,3.0,Party,N,2008.0,12.0
5892,Garfield: Lasagna World Tour,TRUE,FALSE,FALSE,FALSE,FALSE,2.5,Adventure,N,2008.0,8.0
5893,Garfield's Fun Fest,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Platformer,N,2008.0,8.0
5894,Gears of War 2,FALSE,TRUE,FALSE,FALSE,FALSE,9.5,Shooter,Y,2008.0,11.0
5895,Gears of War 2 (Limited Edition),FALSE,TRUE,FALSE,FALSE,FALSE,9.5,Shooter,Y,2008.0,11.0
5896,Geo-Political Simulator (2008),FALSE,FALSE,FALSE,TRUE,FALSE,5.0,Simulation,N,2008.0,8.0
5897,Geometry Wars: Retro Evolved 2,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,Shooter,N,2008.0,7.0
5898,Geon,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Puzzle,N,2008.0,10.0
5899,George of the Jungle and the Search for the Secret (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,2.9,Action,N,2008.0,4.0
5900,George of the Jungle and the Search for the Secret (DS),FALSE,FALSE,TRUE,FALSE,FALSE,5.4,Action,N,2008.0,4.0
5901,George of the Jungle and the Search for the Secret (PS2),TRUE,FALSE,FALSE,FALSE,FALSE,3.1,Action,N,2008.0,4.0
5902,Get Smart,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,Action,N,2008.0,7.0
5903,Ghost Manor,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Adventure,N,2008.0,3.0
5904,Ghosts 'N Goblins,FALSE,FALSE,TRUE,FALSE,TRUE,6.0,Action,N,2008.0,1.0
5905,Gin Rummy,FALSE,TRUE,FALSE,FALSE,FALSE,6.3,Strategy,N,2008.0,9.0
5906,Gley Lancer,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Shooter,N,2008.0,8.0
5907,Go Go Ackman 3,FALSE,FALSE,TRUE,FALSE,FALSE,8.2,Action,N,2008.0,3.0
5908,"Go, Diego, Go! Great Dinosaur Rescue",TRUE,FALSE,TRUE,FALSE,FALSE,3.5,Platformer,N,2008.0,11.0
5909,"Go, Diego, Go! Great Dinosaur Rescue (DS)",FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Platformer,N,2008.0,12.0
5910,"Go, Diego, Go! Safari Rescue (Wii)",FALSE,FALSE,TRUE,FALSE,FALSE,7.1,Adventure,N,2008.0,3.0
5911,"Go, Diego, Go! Safari Rescue (PS2)",TRUE,FALSE,FALSE,FALSE,FALSE,7.4,Adventure,N,2008.0,3.0
5912,"Go, Diego, Go! Safari Rescue (DS)",FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2008.0,3.0
5913,Go! Go! Break Steady,FALSE,TRUE,FALSE,FALSE,FALSE,7.3,Music,N,2008.0,7.0
5914,Go! Puzzle,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Puzzle,N,2008.0,7.0
5915,Go! Sports Skydiving,TRUE,FALSE,FALSE,FALSE,FALSE,3.0,Sports,N,2008.0,2.0
5916,God of War: Chains of Olympus,TRUE,FALSE,FALSE,FALSE,FALSE,9.4,Action,Y,2008.0,2.0
5917,Godzilla: Unleashed,FALSE,FALSE,TRUE,FALSE,FALSE,4.9,Fighting,N,2008.0,2.0
5918,Golden Axe (Mobile),FALSE,FALSE,FALSE,FALSE,TRUE,5.0,Action,N,2008.0,5.0
5919,Golden Axe: Beast Rider,TRUE,TRUE,FALSE,FALSE,FALSE,3.2,Action,N,2008.0,10.0
5920,Golf Superstars 2008,FALSE,FALSE,FALSE,FALSE,TRUE,6.0,Sports,N,2008.0,6.0
5921,Golf: Tee It Up!,FALSE,TRUE,FALSE,FALSE,FALSE,8.2,Sports,N,2008.0,7.0
5922,GoPets: Vacation Island,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Simulation,N,2008.0,3.0
5923,Gothic 3: Forsaken Gods,FALSE,FALSE,FALSE,TRUE,FALSE,3.5,Action-RPG,N,2008.0,12.0
5924,Gourmet Chef: Cook Your Way to Fame,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Simulation,N,2008.0,7.0
5925,Gradius II: The World of Gofer,FALSE,FALSE,TRUE,FALSE,TRUE,8.0,Shooter,N,2008.0,11.0
5926,Gran Turismo 5 Prologue,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Racing,Y,2008.0,4.0
5927,Granada,FALSE,FALSE,FALSE,FALSE,TRUE,8.2,Action,N,2008.0,7.0
5928,Grand Theft Auto IV,TRUE,TRUE,FALSE,FALSE,FALSE,10.0,Action-Adventure,Y,2008.0,4.0
5929,Grand Theft Auto IV (PC),FALSE,FALSE,FALSE,TRUE,FALSE,9.2,Action-Adventure,Y,2008.0,12.0
5930,Grand Theft Auto IV (Special Edition),TRUE,TRUE,FALSE,FALSE,FALSE,10.0,Action-Adventure,Y,2008.0,4.0
5931,Gravitron 2,FALSE,FALSE,FALSE,TRUE,FALSE,6.6,Shooter,N,2008.0,10.0
5932,Great War Nations: The Spartans,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Strategy,N,2008.0,4.0
5933,Grey's Anatomy,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Simulation,N,2008.0,2.0
5934,Grid,TRUE,TRUE,FALSE,TRUE,FALSE,8.7,Racing,Y,2008.0,5.0
5935,Grid (DS),FALSE,FALSE,TRUE,FALSE,FALSE,8.3,Racing,N,2008.0,8.0
5936,Groovin' Blocks (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,7.6,Puzzle,N,2008.0,9.0
5937,GTS World Racing,FALSE,FALSE,FALSE,FALSE,TRUE,5.9,Racing,N,2008.0,8.0
5938,Guilty Gear 2: Overture,FALSE,TRUE,FALSE,FALSE,FALSE,5.5,Action,N,2008.0,10.0
5939,Guinness World Records: The Videogame,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Party,N,2008.0,11.0
5940,Guitar Hero On Tour,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Music,Y,2008.0,6.0
5941,Guitar Hero On Tour: Decades,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Music,N,2008.0,11.0
5942,Guitar Hero World Tour (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,8.8,Music,Y,2008.0,10.0
5943,Guitar Hero World Tour,TRUE,TRUE,FALSE,FALSE,FALSE,7.9,Music,N,2008.0,10.0
5944,Guitar Hero World Tour (Mobile),FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Music,Y,2008.0,12.0
5945,Guitar Hero: Aerosmith,TRUE,TRUE,TRUE,FALSE,FALSE,7.6,Music,N,2008.0,6.0
5946,Guitar Hero: Aerosmith (PS2/PC),TRUE,FALSE,FALSE,TRUE,FALSE,7.0,Music,N,2008.0,7.0
5947,Guitar Rock Tour,FALSE,FALSE,FALSE,FALSE,TRUE,7.4,Music,N,2008.0,11.0
5948,Gumboy Tournament,FALSE,FALSE,FALSE,TRUE,FALSE,6.6,Action,N,2008.0,6.0
5949,Gyrostarr,FALSE,FALSE,TRUE,FALSE,FALSE,7.2,Shooter,N,2008.0,6.0
5950,Hail to the Chimp,TRUE,TRUE,FALSE,FALSE,FALSE,3.5,Party,N,2008.0,7.0
5951,Hancock,FALSE,FALSE,FALSE,FALSE,TRUE,5.7,Action,N,2008.0,7.0
5952,Hannah Montana: Spotlight World Tour,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,Action,N,2008.0,8.0
5953,Hannspree Ten Kate Honda SBK Superbike World Championship,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,Racing,N,2008.0,6.0
5954,Happy Tree Friends: False Alarm,FALSE,TRUE,FALSE,TRUE,FALSE,6.2,Puzzle,N,2008.0,6.0
5955,Harry Potter: Mastering Magic,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Puzzle,N,2008.0,2.0
5956,Harvest Moon,FALSE,FALSE,TRUE,FALSE,TRUE,8.5,RPG,Y,2008.0,2.0
5957,Harvest Moon DS Cute,FALSE,FALSE,TRUE,FALSE,FALSE,5.8,RPG,N,2008.0,4.0
5958,Harvest Moon: Island of Happiness,FALSE,FALSE,TRUE,FALSE,FALSE,5.8,Simulation,N,2008.0,9.0
5959,Harvest Moon: Tree of Tranquility,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Adventure,N,2008.0,10.0
5960,Harvest: Massive Encounter,FALSE,FALSE,FALSE,TRUE,FALSE,5.5,Strategy,N,2008.0,5.0
5961,Harvey Birdman: Attorney at Law (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,7.4,Adventure,N,2008.0,1.0
5962,Harvey Birdman: Attorney at Law,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2008.0,1.0
5963,Hasbro Family Game Night,TRUE,FALSE,TRUE,FALSE,FALSE,7.0,Compilation,N,2008.0,12.0
5964,Haze,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,Shooter,N,2008.0,5.0
5965,Heavenly Guardian,TRUE,FALSE,TRUE,FALSE,FALSE,4.0,Action,N,2008.0,4.0
5966,Helix,FALSE,FALSE,TRUE,FALSE,FALSE,4.3,Music,N,2008.0,8.0
5967,Hell's Kitchen,FALSE,FALSE,TRUE,TRUE,FALSE,5.0,Simulation,N,2008.0,12.0
5968,Hellboy: The Science of Evil,TRUE,TRUE,FALSE,FALSE,FALSE,3.5,Action,N,2008.0,6.0
5969,Hellboy: The Science of Evil (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,3.0,Action,N,2008.0,6.0
5970,Hero of Sparta (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Action,Y,2008.0,12.0
5971,Hi! Hamtaro Ham-Ham Challenge,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Educational,N,2008.0,12.0
5972,Hidden Expedition: Everest,FALSE,FALSE,FALSE,FALSE,TRUE,7.8,Adventure,N,2008.0,10.0
5973,High School Musical 2: Work This Out,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Music,N,2008.0,4.0
5974,High School Musical 3: Senior Year,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Music,N,2008.0,11.0
5975,High School Musical 3: Senior Year -- Dance!,TRUE,FALSE,TRUE,FALSE,FALSE,6.5,Music,N,2008.0,11.0
5976,High School Musical 3: Senior Year -- Dance! (Xbox 360/PC),FALSE,TRUE,FALSE,TRUE,FALSE,5.0,Music,N,2008.0,11.0
5977,Hinterland,FALSE,FALSE,FALSE,TRUE,FALSE,7.2,Strategy,N,2008.0,10.0
5978,Hired Guns: The Jagged Edge,FALSE,FALSE,FALSE,TRUE,FALSE,5.9,Strategy,N,2008.0,12.0
5979,History -- Civil War: Secret Missions,TRUE,TRUE,FALSE,FALSE,FALSE,5.0,Shooter,N,2008.0,11.0
5980,History -- Civil War: Secret Missions (PS2),TRUE,FALSE,FALSE,FALSE,FALSE,4.5,Shooter,N,2008.0,11.0
5981,History -- Civil War: Secret Missions (PC),FALSE,FALSE,FALSE,TRUE,FALSE,5.5,Shooter,N,2008.0,11.0
5982,Hockey Allstar Shootout,FALSE,FALSE,TRUE,FALSE,FALSE,2.0,Sports,N,2008.0,12.0
5983,Home Sweet Home,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Simulation,N,2008.0,11.0
5984,Homie Rollerz,FALSE,FALSE,TRUE,FALSE,FALSE,2.0,Racing,N,2008.0,3.0
5985,Hot Shots Golf: Open Tee 2,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Sports,Y,2008.0,5.0
5986,Hot Shots Golf: Out of Bounds,TRUE,FALSE,FALSE,FALSE,FALSE,8.9,Sports,Y,2008.0,3.0
5987,Hunting Unlimited 2009,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Shooter,N,2008.0,9.0
5988,HurryDate's SpeedDaters,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Simulation,N,2008.0,3.0
5989,I Love Katamari,FALSE,FALSE,FALSE,FALSE,TRUE,4.5,Action,N,2008.0,12.0
5990,I-play Bowling,FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Sports,Y,2008.0,5.0
5991,Igor: The Game,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Action,N,2008.0,12.0
5992,Ikaruga,FALSE,TRUE,FALSE,FALSE,FALSE,9.0,Shooter,Y,2008.0,4.0
5993,Imagine: Ballet Star,FALSE,FALSE,TRUE,FALSE,FALSE,4.6,Simulation,N,2008.0,12.0
5994,Imagine: Fashion Designer New York,FALSE,FALSE,TRUE,FALSE,FALSE,4.6,Simulation,N,2008.0,11.0
5995,Imagine: Figure Skater,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Sports,N,2008.0,4.0
5996,Imagine: Interior Designer,FALSE,FALSE,TRUE,FALSE,FALSE,6.8,Simulation,N,2008.0,12.0
5997,Imagine: Movie Star,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Simulation,N,2008.0,12.0
5998,Imagine: Party Babyz,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Educational,N,2008.0,12.0
5999,Imagine: Rock Star,FALSE,FALSE,TRUE,FALSE,FALSE,3.2,Music,N,2008.0,6.0
6000,Imagine: Teacher,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Simulation,N,2008.0,9.0
6001,Imagine: Wedding Designer,FALSE,FALSE,TRUE,FALSE,FALSE,2.5,Simulation,N,2008.0,12.0
6002,Imperium Romanum,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Strategy,N,2008.0,3.0
6003,Imperium Romanum: Emperor Expansion,FALSE,FALSE,FALSE,TRUE,FALSE,5.9,Simulation,N,2008.0,9.0
6004,Indiana Jones and the Kingdom of the Crystal Skull,FALSE,FALSE,FALSE,FALSE,TRUE,6.0,Action,N,2008.0,5.0
6005,Indianapolis 500 Legends (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,5.8,Racing,N,2008.0,1.0
6006,Indianapolis 500 Legends (DS),FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Racing,N,2008.0,2.0
6007,Infinite Undiscovery,FALSE,TRUE,FALSE,FALSE,FALSE,7.1,RPG,N,2008.0,8.0
6008,Innocent Life: A Futuristic Harvest Moon -- Special Edition,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,RPG,N,2008.0,3.0
6009,Insecticide,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action-Adventure,N,2008.0,3.0
6010,Insecticide Episode 1,FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Action-Adventure,N,2008.0,7.0
6011,IQ boost,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Puzzle,N,2008.0,10.0
6012,Iridium Runners,TRUE,FALSE,FALSE,FALSE,FALSE,6.5,Racing,N,2008.0,3.0
6013,Iron Chef America: Supreme Cuisine (DS),FALSE,FALSE,TRUE,FALSE,FALSE,6.8,Simulation,N,2008.0,11.0
6014,Iron Man (PS3/Xbox 360),TRUE,TRUE,FALSE,FALSE,FALSE,3.8,Action-Adventure,N,2008.0,5.0
