id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
1895,Sun 10/3,North Macedonia,192478,0,6704
1896,Sun 10/3,Norway,190533,0,861
1897,Sun 10/3,Oman,303769,0,4096
1898,Sun 10/3,Pakistan,1251348,0,27893
1899,Sun 10/3,Palau,5,0,0
1900,Sun 10/3,Panama,467740,0,7238
1901,Sun 10/3,Papua New Guinea,20672,0,234
1902,Sun 10/3,Paraguay,460022,0,16200
1903,Sun 10/3,Peru,2178939,0,199485
1904,Sun 10/3,Philippines,2593399,0,38768
1905,Sun 10/3,Poland,2910866,0,75695
1906,Sun 10/3,Portugal,1071114,0,17993
1907,Sun 10/3,Qatar,236913,0,606
1908,Sun 10/3,Romania,1265827,0,37544
1909,Sun 10/3,Russia,7474850,0,206179
1910,Sun 10/3,Rwanda,97870,0,1283
1911,Sun 10/3,Saint Kitts and Nevis,1994,0,13
1912,Sun 10/3,Saint Lucia,11693,0,209
1913,Sun 10/3,Saint Vincent and the Grenadines,3676,0,28
1914,Sun 10/3,Samoa,3,0,0
1915,Sun 10/3,San Marino,5440,0,91
1916,Sun 10/3,Sao Tome and Principe,3535,0,53
1917,Sun 10/3,Saudi Arabia,547134,0,8716
1918,Sun 10/3,Senegal,73800,0,1860
1919,Sun 10/3,Serbia,961006,0,8380
1920,Sun 10/3,Seychelles,21507,0,112
1921,Sun 10/3,Sierra Leone,6396,0,121
1922,Sun 10/3,Singapore,103843,0,113
1923,Sun 10/3,Slovakia,808960,0,12668
1924,Sun 10/3,Slovenia,295858,0,4574
1925,Sun 10/3,Solomon Islands,20,0,0
1926,Sun 10/3,Somalia,20577,0,1137
1927,Sun 10/3,South Africa,2906422,0,87780
1928,Sun 10/3,South Sudan,12041,0,130
1929,Sun 10/3,Spain,4961128,0,86463
1930,Sun 10/3,Sri Lanka,520432,0,13059
1931,Sun 10/3,Sudan,38283,0,2906
1932,Sun 10/3,Summer Olympics 2020,865,0,0
1933,Sun 10/3,Suriname,42285,0,908
1934,Sun 10/3,Sweden,1153655,0,14868
1935,Sun 10/3,Switzerland,841573,0,11093
1936,Sun 10/3,Syria,34920,0,2265
1937,Sun 10/3,Taiwan*,16250,0,843
1938,Sun 10/3,Tajikistan,17484,0,125
1939,Sun 10/3,Tanzania,25846,0,719
1940,Sun 10/3,Thailand,1637432,0,17014
1941,Sun 10/3,Timor-Leste,19582,0,118
1942,Sun 10/3,Togo,25535,0,233
1943,Sun 10/3,Tonga,0,0,0
1944,Sun 10/3,Trinidad and Tobago,51243,0,1505
1945,Sun 10/3,Tunisia,707983,0,24921
1946,Sun 10/3,Turkey,7238267,0,64661
1947,Sun 10/3,US,43772872,0,703009
1948,Sun 10/3,Uganda,123976,0,3160
1949,Sun 10/3,Ukraine,2566875,0,60514
1950,Sun 10/3,United Arab Emirates,736708,0,2102
1951,Sun 10/3,United Kingdom,7937810,0,137338
1952,Sun 10/3,Uruguay,389185,0,6057
1953,Sun 10/3,Uzbekistan,175267,0,1247
1954,Sun 10/3,Vanuatu,4,0,1
1955,Sun 10/3,Venezuela,373332,0,4510
1956,Sun 10/3,Vietnam,808578,0,19715
1957,Sun 10/3,West Bank and Gaza,406652,0,4144
1958,Sun 10/3,Yemen,9139,0,1734
1959,Sun 10/3,Zambia,209163,0,3649
1960,Sun 10/3,Zimbabwe,131129,0,4627
1961,Sun 10/10,Afghanistan,155508,0,7225
1962,Sun 10/10,Albania,174968,0,2768
1963,Sun 10/10,Algeria,204597,0,5853
1964,Sun 10/10,Andorra,15291,0,130
1965,Sun 10/10,Angola,61378,0,1622
1966,Sun 10/10,Antigua and Barbuda,3750,0,93
1967,Sun 10/10,Argentina,5265859,0,115473
1968,Sun 10/10,Armenia,272356,0,5549
1969,Sun 10/10,Australia,129567,0,1448
1970,Sun 10/10,Austria,761218,0,11096
1971,Sun 10/10,Azerbaijan,492179,0,6664
1972,Sun 10/10,Bahamas,21580,0,590
1973,Sun 10/10,Bahrain,275654,0,1390
1974,Sun 10/10,Bangladesh,1562359,0,27688
1975,Sun 10/10,Barbados,10918,0,94
1976,Sun 10/10,Belarus,557772,0,4289
1977,Sun 10/10,Belgium,1261102,0,25675
1978,Sun 10/10,Belize,22187,0,427
1979,Sun 10/10,Benin,24335,0,159
1980,Sun 10/10,Bhutan,2613,0,3
1981,Sun 10/10,Bolivia,503735,0,18795
1982,Sun 10/10,Bosnia and Herzegovina,240094,0,10863
1983,Sun 10/10,Botswana,180438,0,2376
1984,Sun 10/10,Brazil,21580539,0,601285
1985,Sun 10/10,Brunei,8980,0,64
1986,Sun 10/10,Bulgaria,520862,0,21656
1987,Sun 10/10,Burkina Faso,14495,0,195
1988,Sun 10/10,Burma,478651,0,18134
1989,Sun 10/10,Burundi,19041,0,38
1990,Sun 10/10,Cabo Verde,37888,0,346
1991,Sun 10/10,Cambodia,114810,0,2506
1992,Sun 10/10,Cameroon,95399,0,1517
1993,Sun 10/10,Canada,1666951,0,28254
1994,Sun 10/10,Central African Republic,11401,0,100
1995,Sun 10/10,Chad,5059,0,174
1996,Sun 10/10,Chile,1662433,0,37564
1997,Sun 10/10,China,108761,0,4849
1998,Sun 10/10,Colombia,4972236,0,126623
1999,Sun 10/10,Comoros,4165,0,147
2000,Sun 10/10,Congo (Brazzaville),14833,0,206
2001,Sun 10/10,Congo (Kinshasa),57132,0,1087
2002,Sun 10/10,Costa Rica,544021,0,6612
2003,Sun 10/10,Cote d'Ivoire,60819,0,666
2004,Sun 10/10,Croatia,417858,0,8772
2005,Sun 10/10,Cuba,918383,0,7851
2006,Sun 10/10,Cyprus,120992,0,559
2007,Sun 10/10,Czechia,1699743,0,30501
2008,Sun 10/10,Denmark,365803,0,2671
2009,Sun 10/10,Diamond Princess,712,0,13
2010,Sun 10/10,Djibouti,13179,0,174
2011,Sun 10/10,Dominica,4006,0,26
2012,Sun 10/10,Dominican Republic,365558,0,4067
2013,Sun 10/10,Ecuador,511699,0,32836
2014,Sun 10/10,Egypt,312413,0,17695
2015,Sun 10/10,El Salvador,107664,0,3381
2016,Sun 10/10,Equatorial Guinea,12657,0,154
2017,Sun 10/10,Eritrea,6741,0,42
2018,Sun 10/10,Estonia,164618,0,1394
2019,Sun 10/10,Eswatini,46276,0,1227
2020,Sun 10/10,Ethiopia,354476,0,5990
2021,Sun 10/10,Fiji,51499,0,653
2022,Sun 10/10,Finland,145679,0,1096
2023,Sun 10/10,France,7156066,0,117927
2024,Sun 10/10,Gabon,32135,0,201
2025,Sun 10/10,Gambia,9941,0,339
2026,Sun 10/10,Georgia,634053,0,9246
2027,Sun 10/10,Germany,4318437,0,94213
2028,Sun 10/10,Ghana,128368,0,1158
2029,Sun 10/10,Greece,676799,0,15135
2030,Sun 10/10,Grenada,5619,0,177
2031,Sun 10/10,Guatemala,579489,0,14027
2032,Sun 10/10,Guinea,30501,0,383
2033,Sun 10/10,Guinea-Bissau,6117,0,135
2034,Sun 10/10,Guyana,33696,0,840
2035,Sun 10/10,Haiti,22526,0,641
2036,Sun 10/10,Holy See,27,0,0
2037,Sun 10/10,Honduras,369030,0,9948
2038,Sun 10/10,Hungary,827410,0,30275
2039,Sun 10/10,Iceland,12147,0,33
2040,Sun 10/10,India,33971607,0,450782
2041,Sun 10/10,Indonesia,4227932,0,142651
2042,Sun 10/10,Iran,5702890,0,122592
2043,Sun 10/10,Iraq,2023761,0,22563
2044,Sun 10/10,Ireland,403157,0,5280
2045,Sun 10/10,Israel,1305711,0,7920
2046,Sun 10/10,Italy,4700316,0,131301
2047,Sun 10/10,Jamaica,86126,0,2000
2048,Sun 10/10,Japan,1714555,0,17937
2049,Sun 10/10,Jordan,833471,0,10811
2050,Sun 10/10,Kazakhstan,982888,0,16346
2051,Sun 10/10,Kenya,251152,0,5181
2052,Sun 10/10,Kiribati,2,0,0
2053,Sun 10/10,"Korea, South",332816,0,2583
2054,Sun 10/10,Kosovo,160386,0,2970
2055,Sun 10/10,Kuwait,412079,0,2454
2056,Sun 10/10,Kyrgyzstan,179281,0,2619
2057,Sun 10/10,Laos,28540,0,26
2058,Sun 10/10,Latvia,171276,0,2801
2059,Sun 10/10,Lebanon,630180,0,8385
2060,Sun 10/10,Lesotho,21457,0,652
2061,Sun 10/10,Liberia,5799,0,286
2062,Sun 10/10,Libya,346176,0,4775
2063,Sun 10/10,Liechtenstein,3567,0,58
2064,Sun 10/10,Lithuania,351939,0,5231
2065,Sun 10/10,Luxembourg,79018,0,836
2066,Sun 10/10,MS Zaandam,9,0,2
2067,Sun 10/10,Madagascar,43610,0,960
2068,Sun 10/10,Malawi,61676,0,2290
2069,Sun 10/10,Malaysia,2339594,0,27329
2070,Sun 10/10,Maldives,85548,0,234
2071,Sun 10/10,Mali,15471,0,553
2072,Sun 10/10,Malta,37347,0,459
2073,Sun 10/10,Marshall Islands,4,0,0
2074,Sun 10/10,Mauritania,36414,0,785
2075,Sun 10/10,Mauritius,16189,0,106
2076,Sun 10/10,Mexico,3723235,0,282086
2077,Sun 10/10,Micronesia,1,0,0
2078,Sun 10/10,Moldova,306647,0,7024
2079,Sun 10/10,Monaco,3335,0,35
2080,Sun 10/10,Mongolia,326738,0,1450
2081,Sun 10/10,Montenegro,135298,0,1986
2082,Sun 10/10,Morocco,939187,0,14457
2083,Sun 10/10,Mozambique,150985,0,1922
2084,Sun 10/10,Namibia,128106,0,3527
2085,Sun 10/10,Nepal,802198,0,11231
2086,Sun 10/10,Netherlands,2062742,0,18630
2087,Sun 10/10,New Zealand,4660,0,28
2088,Sun 10/10,Nicaragua,15134,0,205
2089,Sun 10/10,Niger,6115,0,204
2090,Sun 10/10,Nigeria,207694,0,2747
2091,Sun 10/10,North Macedonia,194891,0,6831
2092,Sun 10/10,Norway,193562,0,871
2093,Sun 10/10,Oman,303965,0,4102
2094,Sun 10/10,Pakistan,1258959,0,28134
2095,Sun 10/10,Palau,5,0,0
2096,Sun 10/10,Panama,469082,0,7267
2097,Sun 10/10,Papua New Guinea,23026,0,245
2098,Sun 10/10,Paraguay,460190,0,16206
2099,Sun 10/10,Peru,2184223,0,199675
2100,Sun 10/10,Philippines,2666562,0,39624
2101,Sun 10/10,Poland,2922401,0,75869
2102,Sun 10/10,Portugal,1075312,0,18041
2103,Sun 10/10,Qatar,237424,0,607
2104,Sun 10/10,Romania,1356640,0,39420
2105,Sun 10/10,Russia,7658923,0,212576
2106,Sun 10/10,Rwanda,98697,0,1308
2107,Sun 10/10,Saint Kitts and Nevis,2361,0,17
2108,Sun 10/10,Saint Lucia,11970,0,224
2109,Sun 10/10,Saint Vincent and the Grenadines,4096,0,38
2110,Sun 10/10,Samoa,3,0,0
2111,Sun 10/10,San Marino,5466,0,91
2112,Sun 10/10,Sao Tome and Principe,3628,0,56
2113,Sun 10/10,Saudi Arabia,547591,0,8745
2114,Sun 10/10,Senegal,73837,0,1868
2115,Sun 10/10,Serbia,1005168,0,8737
2116,Sun 10/10,Seychelles,21726,0,118
2117,Sun 10/10,Sierra Leone,6396,0,121
2118,Sun 10/10,Singapore,126966,0,162
2119,Sun 10/10,Slovakia,821714,0,12731
2120,Sun 10/10,Slovenia,301458,0,4613
2121,Sun 10/10,Solomon Islands,20,0,0
2122,Sun 10/10,Somalia,21269,0,1180
2123,Sun 10/10,South Africa,2912145,0,88317
2124,Sun 10/10,South Sudan,12104,0,130
2125,Sun 10/10,Spain,4973619,0,86778
2126,Sun 10/10,Sri Lanka,526383,0,13331
2127,Sun 10/10,Sudan,38824,0,2951
2128,Sun 10/10,Summer Olympics 2020,865,0,0
2129,Sun 10/10,Suriname,44270,0,960
2130,Sun 10/10,Sweden,1157822,0,14905
2131,Sun 10/10,Switzerland,848418,0,11120
2132,Sun 10/10,Syria,36953,0,2341
2133,Sun 10/10,Taiwan*,16294,0,846
2134,Sun 10/10,Tajikistan,17484,0,125
2135,Sun 10/10,Tanzania,25957,0,723
2136,Sun 10/10,Thailand,1710884,0,17691
2137,Sun 10/10,Timor-Leste,19673,0,119
2138,Sun 10/10,Togo,25778,0,236
2139,Sun 10/10,Tonga,0,0,0
2140,Sun 10/10,Trinidad and Tobago,52728,0,1551
2141,Sun 10/10,Tunisia,709834,0,25028
2142,Sun 10/10,Turkey,7444552,0,66180
2143,Sun 10/10,US,44436498,0,714709
2144,Sun 10/10,Uganda,124646,0,3176
2145,Sun 10/10,Ukraine,2657699,0,62332
2146,Sun 10/10,United Arab Emirates,737766,0,2113
2147,Sun 10/10,United Kingdom,8192589,0,138139
2148,Sun 10/10,Uruguay,390038,0,6064
2149,Sun 10/10,Uzbekistan,178259,0,1269
2150,Sun 10/10,Vanuatu,4,0,1
2151,Sun 10/10,Venezuela,383376,0,4617
2152,Sun 10/10,Vietnam,839662,0,20555
2153,Sun 10/10,West Bank and Gaza,441882,0,4465
2154,Sun 10/10,Yemen,9369,0,1778
2155,Sun 10/10,Zambia,209347,0,3654
2156,Sun 10/10,Zimbabwe,131796,0,4637
2157,Sun 10/17,Afghanistan,155764,0,7243
2158,Sun 10/17,Albania,177971,0,2820
2159,Sun 10/17,Algeria,205286,0,5872
2160,Sun 10/17,Andorra,15338,0,130
2161,Sun 10/17,Angola,62842,0,1664
2162,Sun 10/17,Antigua and Barbuda,3888,0,95
2163,Sun 10/17,Argentina,5272551,0,115666
2164,Sun 10/17,Armenia,281991,0,5778
2165,Sun 10/17,Australia,145263,0,1543
2166,Sun 10/17,Austria,775782,0,11167
2167,Sun 10/17,Azerbaijan,502207,0,6765
2168,Sun 10/17,Bahamas,21580,0,590
2169,Sun 10/17,Bahrain,276118,0,1391
2170,Sun 10/17,Bangladesh,1565488,0,27768
2171,Sun 10/17,Barbados,12968,0,119
2172,Sun 10/17,Belarus,571987,0,4402
2173,Sun 10/17,Belgium,1279869,0,25747
2174,Sun 10/17,Belize,23990,0,461
2175,Sun 10/17,Benin,24560,0,161
2176,Sun 10/17,Bhutan,2617,0,3
2177,Sun 10/17,Bolivia,506654,0,18834
2178,Sun 10/17,Bosnia and Herzegovina,243914,0,11110
2179,Sun 10/17,Botswana,181856,0,2386
2180,Sun 10/17,Brazil,21648735,0,603545
2181,Sun 10/17,Brunei,10860,0,73
2182,Sun 10/17,Bulgaria,540619,0,22274
2183,Sun 10/17,Burkina Faso,14734,0,203
2184,Sun 10/17,Burma,487853,0,18359
2185,Sun 10/17,Burundi,19555,0,38
2186,Sun 10/17,Cabo Verde,38040,0,347
2187,Sun 10/17,Cambodia,116665,0,2658
2188,Sun 10/17,Cameroon,98402,0,1550
2189,Sun 10/17,Canada,1687939,0,28545
2190,Sun 10/17,Central African Republic,11469,0,100
2191,Sun 10/17,Chad,5067,0,174
2192,Sun 10/17,Chile,1670750,0,37609
2193,Sun 10/17,China,108921,0,4849
2194,Sun 10/17,Colombia,4981532,0,126865
2195,Sun 10/17,Comoros,4186,0,147
2196,Sun 10/17,Congo (Brazzaville),15514,0,222
2197,Sun 10/17,Congo (Kinshasa),57269,0,1089
2198,Sun 10/17,Costa Rica,551144,0,6797
2199,Sun 10/17,Cote d'Ivoire,61038,0,682
2200,Sun 10/17,Croatia,427914,0,8896
2201,Sun 10/17,Cuba,934965,0,8058
2202,Sun 10/17,Cyprus,121995,0,563
2203,Sun 10/17,Czechia,1708925,0,30545
2204,Sun 10/17,Denmark,370655,0,2687
2205,Sun 10/17,Diamond Princess,712,0,13
2206,Sun 10/17,Djibouti,13396,0,179
2207,Sun 10/17,Dominica,4153,0,28
2208,Sun 10/17,Dominican Republic,370451,0,4087
2209,Sun 10/17,Ecuador,513026,0,32899
2210,Sun 10/17,Egypt,318456,0,17970
2211,Sun 10/17,El Salvador,110188,0,3477
2212,Sun 10/17,Equatorial Guinea,12840,0,156
2213,Sun 10/17,Eritrea,6774,0,45
2214,Sun 10/17,Estonia,172514,0,1426
2215,Sun 10/17,Eswatini,46363,0,1233
2216,Sun 10/17,Ethiopia,359247,0,6217
2217,Sun 10/17,Fiji,51701,0,663
2218,Sun 10/17,Finland,149897,0,1116
2219,Sun 10/17,France,7189566,0,118183
2220,Sun 10/17,Gabon,33442,0,213
2221,Sun 10/17,Gambia,9946,0,339
2222,Sun 10/17,Georgia,662334,0,9468
2223,Sun 10/17,Germany,4382019,0,94632
2224,Sun 10/17,Ghana,129440,0,1167
2225,Sun 10/17,Greece,693886,0,15375
2226,Sun 10/17,Grenada,5746,0,192
2227,Sun 10/17,Guatemala,588069,0,14330
2228,Sun 10/17,Guinea,30572,0,385
2229,Sun 10/17,Guinea-Bissau,6130,0,141
2230,Sun 10/17,Guyana,34455,0,870
2231,Sun 10/17,Haiti,22933,0,657
2232,Sun 10/17,Holy See,27,0,0
2233,Sun 10/17,Honduras,372179,0,10096
2234,Sun 10/17,Hungary,833115,0,30351
2235,Sun 10/17,Iceland,12455,0,33
2236,Sun 10/17,India,34081315,0,452290
2237,Sun 10/17,Indonesia,4234758,0,142952
2238,Sun 10/17,Iran,5784815,0,124075
2239,Sun 10/17,Iraq,2035453,0,22756
2240,Sun 10/17,Ireland,415114,0,5306
2241,Sun 10/17,Israel,1316317,0,7999
2242,Sun 10/17,Italy,4717899,0,131541
2243,Sun 10/17,Jamaica,87389,0,2110
2244,Sun 10/17,Japan,1718324,0,18101
2245,Sun 10/17,Jordan,841489,0,10879
2246,Sun 10/17,Kazakhstan,996141,0,16618
2247,Sun 10/17,Kenya,252033,0,5223
2248,Sun 10/17,Kiribati,2,0,0
2249,Sun 10/17,"Korea, South",343445,0,2668
2250,Sun 10/17,Kosovo,160540,0,2973
2251,Sun 10/17,Kuwait,412332,0,2457
2252,Sun 10/17,Kyrgyzstan,179845,0,2634
2253,Sun 10/17,Laos,32029,0,40
2254,Sun 10/17,Latvia,185614,0,2890
2255,Sun 10/17,Lebanon,633909,0,8425
2256,Sun 10/17,Lesotho,21530,0,655
2257,Sun 10/17,Liberia,5803,0,286
2258,Sun 10/17,Libya,349990,0,4883
2259,Sun 10/17,Liechtenstein,3584,0,60
2260,Sun 10/17,Lithuania,368641,0,5439
2261,Sun 10/17,Luxembourg,79720,0,839
2262,Sun 10/17,MS Zaandam,9,0,2
2263,Sun 10/17,Madagascar,43616,0,960
2264,Sun 10/17,Malawi,61716,0,2292
2265,Sun 10/17,Malaysia,2390687,0,27921
2266,Sun 10/17,Maldives,86165,0,238
2267,Sun 10/17,Mali,15619,0,557
2268,Sun 10/17,Malta,37453,0,459
2269,Sun 10/17,Marshall Islands,4,0,0
2270,Sun 10/17,Mauritania,36677,0,788
2271,Sun 10/17,Mauritius,16621,0,129
2272,Sun 10/17,Mexico,3757056,0,284381
2273,Sun 10/17,Micronesia,1,0,0
2274,Sun 10/17,Moldova,316529,0,7241
2275,Sun 10/17,Monaco,3358,0,35
2276,Sun 10/17,Mongolia,339536,0,1556
2277,Sun 10/17,Montenegro,137769,0,2023
2278,Sun 10/17,Morocco,942132,0,14544
2279,Sun 10/17,Mozambique,151102,0,1926
2280,Sun 10/17,Namibia,128328,0,3538
2281,Sun 10/17,Nepal,805037,0,11284
2282,Sun 10/17,Netherlands,2087144,0,18680
2283,Sun 10/17,New Zealand,5056,0,28
2284,Sun 10/17,Nicaragua,15737,0,206
2285,Sun 10/17,Niger,6170,0,204
2286,Sun 10/17,Nigeria,209298,0,2837
2287,Sun 10/17,North Macedonia,197091,0,6940
2288,Sun 10/17,Norway,196351,0,884
2289,Sun 10/17,Oman,304054,0,4105
2290,Sun 10/17,Pakistan,1265047,0,28280
2291,Sun 10/17,Palau,8,0,0
2292,Sun 10/17,Panama,470264,0,7291
2293,Sun 10/17,Papua New Guinea,24041,0,266
2294,Sun 10/17,Paraguay,460322,0,16209
2295,Sun 10/17,Peru,2190009,0,199843
2296,Sun 10/17,Philippines,2720368,0,40675
2297,Sun 10/17,Poland,2939590,0,76112
2298,Sun 10/17,Portugal,1079806,0,18097
2299,Sun 10/17,Qatar,237929,0,608
2300,Sun 10/17,Romania,1457260,0,41781
2301,Sun 10/17,Russia,7870529,0,219342
2302,Sun 10/17,Rwanda,99145,0,1313
2303,Sun 10/17,Saint Kitts and Nevis,2550,0,21
2304,Sun 10/17,Saint Lucia,12228,0,236
2305,Sun 10/17,Saint Vincent and the Grenadines,4623,0,53
2306,Sun 10/17,Samoa,3,0,0
2307,Sun 10/17,San Marino,5473,0,91
2308,Sun 10/17,Sao Tome and Principe,3677,0,56
2309,Sun 10/17,Saudi Arabia,547931,0,8763
2310,Sun 10/17,Senegal,73866,0,1871
2311,Sun 10/17,Serbia,1048835,0,9105
2312,Sun 10/17,Seychelles,21854,0,119
2313,Sun 10/17,Sierra Leone,6396,0,121
2314,Sun 10/17,Singapore,148178,0,233
2315,Sun 10/17,Slovakia,837146,0,12846
2316,Sun 10/17,Slovenia,308136,0,4638
2317,Sun 10/17,Solomon Islands,20,0,0
2318,Sun 10/17,Somalia,21269,0,1180
2319,Sun 10/17,South Africa,2916593,0,88612
2320,Sun 10/17,South Sudan,12184,0,130
2321,Sun 10/17,Spain,4984386,0,86974
2322,Sun 10/17,Sri Lanka,531648,0,13484
2323,Sun 10/17,Sudan,39550,0,3038
2324,Sun 10/17,Summer Olympics 2020,865,0,0
2325,Sun 10/17,Suriname,46447,0,1022
2326,Sun 10/17,Sweden,1161933,0,14956
2327,Sun 10/17,Switzerland,854591,0,11156
2328,Sun 10/17,Syria,39086,0,2408
2329,Sun 10/17,Taiwan*,16337,0,846
2330,Sun 10/17,Tajikistan,17484,0,125
2331,Sun 10/17,Tanzania,26034,0,724
2332,Sun 10/17,Thailand,1783701,0,18273
2333,Sun 10/17,Timor-Leste,19714,0,119
2334,Sun 10/17,Togo,25899,0,239
2335,Sun 10/17,Tonga,0,0,0
2336,Sun 10/17,Trinidad and Tobago,54114,0,1600
2337,Sun 10/17,Tunisia,710906,0,25098
2338,Sun 10/17,Turkey,7654277,0,67623
2339,Sun 10/17,US,45021121,0,726339
2340,Sun 10/17,Uganda,125186,0,3185
2341,Sun 10/17,Ukraine,2757328,0,64603
2342,Sun 10/17,United Arab Emirates,738586,0,2120
2343,Sun 10/17,United Kingdom,8488685,0,138997
2344,Sun 10/17,Uruguay,391044,0,6069
2345,Sun 10/17,Uzbekistan,180958,0,1287
2346,Sun 10/17,Vanuatu,4,0,1
2347,Sun 10/17,Venezuela,392762,0,4719
2348,Sun 10/17,Vietnam,864053,0,21194
2349,Sun 10/17,West Bank and Gaza,447032,0,4556
2350,Sun 10/17,Yemen,9526,0,1804
2351,Sun 10/17,Zambia,209521,0,3658
2352,Sun 10/17,Zimbabwe,132368,0,4658
2353,Sun 10/24,Afghanistan,155944,0,7255
2354,Sun 10/24,Albania,181696,0,2874
2355,Sun 10/24,Algeria,205822,0,5890
2356,Sun 10/24,Andorra,15404,0,130
2357,Sun 10/24,Angola,63861,0,1697
2358,Sun 10/24,Antigua and Barbuda,4019,0,99
2359,Sun 10/24,Argentina,5280358,0,115826
2360,Sun 10/24,Armenia,295368,0,6013
2361,Sun 10/24,Australia,160230,0,1648
2362,Sun 10/24,Austria,798606,0,11251
2363,Sun 10/24,Azerbaijan,516325,0,6894
2364,Sun 10/24,Bahamas,22179,0,642
2365,Sun 10/24,Bahrain,276571,0,1393
2366,Sun 10/24,Bangladesh,1567692,0,27823
2367,Sun 10/24,Barbados,15341,0,130
2368,Sun 10/24,Belarus,586234,0,4515
2369,Sun 10/24,Belgium,1312360,0,25846
2370,Sun 10/24,Belize,25445,0,473
2371,Sun 10/24,Benin,24560,0,161
2372,Sun 10/24,Bhutan,2617,0,3
2373,Sun 10/24,Bolivia,509919,0,18901
2374,Sun 10/24,Bosnia and Herzegovina,247958,0,11322
2375,Sun 10/24,Botswana,184919,0,2396
2376,Sun 10/24,Brazil,21733820,0,605907
2377,Sun 10/24,Brunei,12113,0,80
2378,Sun 10/24,Bulgaria,569443,0,23073
2379,Sun 10/24,Burkina Faso,14793,0,214
2380,Sun 10/24,Burma,494263,0,18538
2381,Sun 10/24,Burundi,19894,0,38
2382,Sun 10/24,Cabo Verde,38140,0,349
2383,Sun 10/24,Cambodia,117772,0,2734
2384,Sun 10/24,Cameroon,100289,0,1600
2385,Sun 10/24,Canada,1707278,0,28801
2386,Sun 10/24,Central African Republic,11518,0,100
2387,Sun 10/24,Chad,5069,0,174
2388,Sun 10/24,Chile,1681828,0,37669
2389,Sun 10/24,China,109197,0,4849
2390,Sun 10/24,Colombia,4991050,0,127067
2391,Sun 10/24,Comoros,4205,0,147
2392,Sun 10/24,Congo (Brazzaville),16408,0,239
2393,Sun 10/24,Congo (Kinshasa),57432,0,1091
2394,Sun 10/24,Costa Rica,555970,0,6946
2395,Sun 10/24,Cote d'Ivoire,61178,0,690
2396,Sun 10/24,Croatia,445325,0,9038
2397,Sun 10/24,Cuba,945750,0,8167
2398,Sun 10/24,Cyprus,122996,0,569
2399,Sun 10/24,Czechia,1729458,0,30615
2400,Sun 10/24,Denmark,378760,0,2701
2401,Sun 10/24,Diamond Princess,712,0,13
2402,Sun 10/24,Djibouti,13451,0,181
2403,Sun 10/24,Dominica,4508,0,30
2404,Sun 10/24,Dominican Republic,376272,0,4108
2405,Sun 10/24,Ecuador,515606,0,32952
2406,Sun 10/24,Egypt,324619,0,18285
2407,Sun 10/24,El Salvador,112290,0,3564
2408,Sun 10/24,Equatorial Guinea,13166,0,163
2409,Sun 10/24,Eritrea,6792,0,45
2410,Sun 10/24,Estonia,182039,0,1461
2411,Sun 10/24,Eswatini,46384,0,1241
2412,Sun 10/24,Ethiopia,362335,0,6358
2413,Sun 10/24,Fiji,51977,0,673
2414,Sun 10/24,Finland,153156,0,1139
2415,Sun 10/24,France,7226974,0,118405
2416,Sun 10/24,Gabon,34601,0,224
2417,Sun 10/24,Gambia,9956,0,339
2418,Sun 10/24,Georgia,692240,0,9742
2419,Sun 10/24,Germany,4476078,0,95121
2420,Sun 10/24,Ghana,129805,0,1170
2421,Sun 10/24,Greece,716358,0,15628
2422,Sun 10/24,Grenada,5817,0,196
2423,Sun 10/24,Guatemala,595008,0,14700
2424,Sun 10/24,Guinea,30626,0,385
2425,Sun 10/24,Guinea-Bissau,6131,0,141
2426,Sun 10/24,Guyana,35067,0,895
2427,Sun 10/24,Haiti,23406,0,658
2428,Sun 10/24,Holy See,27,0,0
2429,Sun 10/24,Honduras,374148,0,10191
2430,Sun 10/24,Hungary,843825,0,30492
2431,Sun 10/24,Iceland,12899,0,33
2432,Sun 10/24,India,34189774,0,454712
2433,Sun 10/24,Indonesia,4240019,0,143205
2434,Sun 10/24,Iran,5860844,0,125223
2435,Sun 10/24,Iraq,2046274,0,22961
2436,Sun 10/24,Ireland,429877,0,5369
2437,Sun 10/24,Israel,1323079,0,8049
2438,Sun 10/24,Italy,4741185,0,131826
2439,Sun 10/24,Jamaica,88259,0,2179
2440,Sun 10/24,Japan,1720495,0,18196
2441,Sun 10/24,Jordan,851410,0,10951
2442,Sun 10/24,Kazakhstan,1008555,0,16871
2443,Sun 10/24,Kenya,252672,0,5257
2444,Sun 10/24,Kiribati,2,0,0
2445,Sun 10/24,"Korea, South",353089,0,2773
2446,Sun 10/24,Kosovo,160635,0,2974
2447,Sun 10/24,Kuwait,412527,0,2461
2448,Sun 10/24,Kyrgyzstan,180563,0,2653
2449,Sun 10/24,Laos,35633,0,52
2450,Sun 10/24,Latvia,202573,0,3028
2451,Sun 10/24,Lebanon,637819,0,8453
2452,Sun 10/24,Lesotho,21587,0,656
2453,Sun 10/24,Liberia,5811,0,287
2454,Sun 10/24,Libya,353626,0,5006
2455,Sun 10/24,Liechtenstein,3623,0,60
2456,Sun 10/24,Lithuania,388185,0,5633
2457,Sun 10/24,Luxembourg,80603,0,842
2458,Sun 10/24,MS Zaandam,9,0,2
2459,Sun 10/24,Madagascar,43622,0,960
2460,Sun 10/24,Malawi,61757,0,2296
