id,Date,State,Total Confirmed Cases,Total Deaths
1832,Wed 11/9,Oklahoma,1211210,14992
1833,Wed 11/9,Oregon,913809,8743
1834,Wed 11/9,Pennsylvania,3330062,47994
1835,Wed 11/9,Puerto Rico,1023547,5285
1836,Wed 11/9,Rhode Island,433348,3705
1837,Wed 11/9,South Carolina,1729333,18660
1838,Wed 11/9,South Dakota,265890,3078
1839,Wed 11/9,Tennessee,2312489,27914
1840,Wed 11/9,Texas,7940800,91409
1841,Wed 11/9,Utah,1048168,5065
1842,Wed 11/9,Vermont,145838,763
1843,Wed 11/9,Virgin Islands,23435,124
1844,Wed 11/9,Virginia,2129506,22231
1845,Wed 11/9,Washington,1843416,14685
1846,Wed 11/9,West Virginia,610432,7538
1847,Wed 11/9,Wisconsin,1907238,15511
1848,Wed 11/9,Wyoming,179366,1917
1849,Thu 11/10,Alabama,1540329,20608
1850,Thu 11/10,Alaska,298969,1369
1851,Thu 11/10,American Samoa,8257,34
1852,Thu 11/10,Arizona,2300375,31613
1853,Thu 11/10,Arkansas,963047,12524
1854,Thu 11/10,California,11411448,97142
1855,Thu 11/10,Colorado,1691976,13684
1856,Thu 11/10,Connecticut,917119,11528
1857,Thu 11/10,Delaware,314684,3148
1858,Thu 11/10,District of Columbia,170482,1402
1859,Thu 11/10,Florida,7172457,82541
1860,Thu 11/10,Georgia,2843881,39231
1861,Thu 11/10,Guam,59908,405
1862,Thu 11/10,Hawaii,355293,1713
1863,Thu 11/10,Idaho,502243,5240
1864,Thu 11/10,Illinois,3841752,40109
1865,Thu 11/10,Indiana,1948019,25013
1866,Thu 11/10,Iowa,866615,10229
1867,Thu 11/10,Kansas,893319,9645
1868,Thu 11/10,Kentucky,1624756,17363
1869,Thu 11/10,Louisiana,1465700,18217
1870,Thu 11/10,Maine,299321,2711
1871,Thu 11/10,Maryland,1276832,15613
1872,Thu 11/10,Massachusetts,2099238,22209
1873,Thu 11/10,Michigan,2907819,39574
1874,Thu 11/10,Minnesota,1696286,13931
1875,Thu 11/10,Mississippi,935770,13005
1876,Thu 11/10,Missouri,1694478,21921
1877,Thu 11/10,Montana,315677,3577
1878,Thu 11/10,Nebraska,537129,4606
1879,Thu 11/10,Nevada,857473,11580
1880,Thu 11/10,New Hampshire,359019,2783
1881,Thu 11/10,New Jersey,2815780,34981
1882,Thu 11/10,New Mexico,634520,8679
1883,Thu 11/10,New York,6286317,72674
1884,Thu 11/10,North Carolina,3255540,27274
1885,Thu 11/10,North Dakota,273779,2434
1886,Thu 11/10,Northern Mariana Islands,13212,41
1887,Thu 11/10,Ohio,3208165,40257
1888,Thu 11/10,Oklahoma,1214559,15012
1889,Thu 11/10,Oregon,913809,8743
1890,Thu 11/10,Pennsylvania,3330062,47994
1891,Thu 11/10,Puerto Rico,1025083,5291
1892,Thu 11/10,Rhode Island,434653,3725
1893,Thu 11/10,South Carolina,1729333,18660
1894,Thu 11/10,South Dakota,265890,3078
1895,Thu 11/10,Tennessee,2312489,27914
1896,Thu 11/10,Texas,7941685,91411
1897,Thu 11/10,Utah,1051549,5076
1898,Thu 11/10,Vermont,145838,763
1899,Thu 11/10,Virgin Islands,23445,124
1900,Thu 11/10,Virginia,2130749,22232
1901,Thu 11/10,Washington,1843846,14685
1902,Thu 11/10,West Virginia,610675,7538
1903,Thu 11/10,Wisconsin,1908302,15517
1904,Thu 11/10,Wyoming,179366,1917
1905,Fri 11/11,Alabama,1540329,21093
1906,Fri 11/11,Alaska,298969,1374
1907,Fri 11/11,American Samoa,8257,34
1908,Fri 11/11,Arizona,2300375,31614
1909,Fri 11/11,Arkansas,963485,12534
1910,Fri 11/11,California,11411450,99505
1911,Fri 11/11,Colorado,1692864,13707
1912,Fri 11/11,Connecticut,918320,11537
1913,Fri 11/11,Delaware,314684,3148
1914,Fri 11/11,District of Columbia,170482,1487
1915,Fri 11/11,Florida,7172457,82541
1916,Fri 11/11,Georgia,2843881,39392
1917,Fri 11/11,Guam,59908,405
1918,Fri 11/11,Hawaii,355293,1713
1919,Fri 11/11,Idaho,502243,5250
1920,Fri 11/11,Illinois,3841752,40109
1921,Fri 11/11,Indiana,1948019,25013
1922,Fri 11/11,Iowa,866615,10231
1923,Fri 11/11,Kansas,893319,9767
1924,Fri 11/11,Kentucky,1624756,17467
1925,Fri 11/11,Louisiana,1465700,18239
1926,Fri 11/11,Maine,299501,2743
1927,Fri 11/11,Maryland,1276832,15731
1928,Fri 11/11,Massachusetts,2099238,22209
1929,Fri 11/11,Michigan,2907819,39574
1930,Fri 11/11,Minnesota,1696286,13931
1931,Fri 11/11,Mississippi,935770,13036
1932,Fri 11/11,Missouri,1695466,22981
1933,Fri 11/11,Montana,315677,3595
1934,Fri 11/11,Nebraska,538374,4759
1935,Fri 11/11,Nevada,857473,11707
1936,Fri 11/11,New Hampshire,359019,2783
1937,Fri 11/11,New Jersey,2815780,34981
1938,Fri 11/11,New Mexico,634520,8696
1939,Fri 11/11,New York,6288122,76406
1940,Fri 11/11,North Carolina,3255540,28488
1941,Fri 11/11,North Dakota,274701,2434
1942,Fri 11/11,Northern Mariana Islands,13212,41
1943,Fri 11/11,Ohio,3208165,40470
1944,Fri 11/11,Oklahoma,1214559,15775
1945,Fri 11/11,Oregon,913809,8750
1946,Fri 11/11,Pennsylvania,3330062,48081
1947,Fri 11/11,Puerto Rico,1026370,5294
1948,Fri 11/11,Rhode Island,434653,3751
1949,Fri 11/11,South Carolina,1729333,19235
1950,Fri 11/11,South Dakota,265890,3096
1951,Fri 11/11,Tennessee,2312489,27914
1952,Fri 11/11,Texas,7941909,92190
1953,Fri 11/11,Utah,1051549,5076
1954,Fri 11/11,Vermont,145838,763
1955,Fri 11/11,Virgin Islands,23445,124
1956,Fri 11/11,Virginia,2131894,22371
1957,Fri 11/11,Washington,1843846,14689
1958,Fri 11/11,West Virginia,610675,7671
1959,Fri 11/11,Wisconsin,1909301,15583
1960,Fri 11/11,Wyoming,179366,1918
1961,Sat 11/12,Alabama,1540329,21093
1962,Sat 11/12,Alaska,298969,1374
1963,Sat 11/12,American Samoa,8257,34
1964,Sat 11/12,Arizona,2300375,31614
1965,Sat 11/12,Arkansas,963639,12534
1966,Sat 11/12,California,11411450,99505
1967,Sat 11/12,Colorado,1692864,13707
1968,Sat 11/12,Connecticut,918320,11537
1969,Sat 11/12,Delaware,314684,3148
1970,Sat 11/12,District of Columbia,170482,1487
1971,Sat 11/12,Florida,7172457,82541
1972,Sat 11/12,Georgia,2843881,39392
1973,Sat 11/12,Guam,59908,405
1974,Sat 11/12,Hawaii,355293,1713
1975,Sat 11/12,Idaho,502243,5250
1976,Sat 11/12,Illinois,3841752,40109
1977,Sat 11/12,Indiana,1948019,25013
1978,Sat 11/12,Iowa,866615,10231
1979,Sat 11/12,Kansas,893319,9767
1980,Sat 11/12,Kentucky,1624756,17467
1981,Sat 11/12,Louisiana,1465700,18239
1982,Sat 11/12,Maine,299501,2743
1983,Sat 11/12,Maryland,1276832,15731
1984,Sat 11/12,Massachusetts,2099238,22209
1985,Sat 11/12,Michigan,2907819,39574
1986,Sat 11/12,Minnesota,1696286,13931
1987,Sat 11/12,Mississippi,935770,13036
1988,Sat 11/12,Missouri,1695466,22981
1989,Sat 11/12,Montana,315677,3595
1990,Sat 11/12,Nebraska,538374,4759
1991,Sat 11/12,Nevada,857473,11707
1992,Sat 11/12,New Hampshire,359019,2783
1993,Sat 11/12,New Jersey,2815780,34981
1994,Sat 11/12,New Mexico,634520,8696
1995,Sat 11/12,New York,6289735,76406
1996,Sat 11/12,North Carolina,3255540,28488
1997,Sat 11/12,North Dakota,274701,2434
1998,Sat 11/12,Northern Mariana Islands,13212,41
1999,Sat 11/12,Ohio,3208165,40470
2000,Sat 11/12,Oklahoma,1214559,15775
2001,Sat 11/12,Oregon,913809,8750
2002,Sat 11/12,Pennsylvania,3330062,48081
2003,Sat 11/12,Puerto Rico,1027178,5296
2004,Sat 11/12,Rhode Island,434653,3751
2005,Sat 11/12,South Carolina,1729333,19235
2006,Sat 11/12,South Dakota,265890,3096
2007,Sat 11/12,Tennessee,2312489,27914
2008,Sat 11/12,Texas,7941909,92190
2009,Sat 11/12,Utah,1051549,5076
2010,Sat 11/12,Vermont,145838,763
2011,Sat 11/12,Virgin Islands,23445,124
2012,Sat 11/12,Virginia,2131894,22371
2013,Sat 11/12,Washington,1843846,14689
2014,Sat 11/12,West Virginia,610675,7671
2015,Sat 11/12,Wisconsin,1909301,15583
2016,Sat 11/12,Wyoming,179366,1918
2017,Sun 11/13,Alabama,1540329,21093
2018,Sun 11/13,Alaska,298969,1374
2019,Sun 11/13,American Samoa,8257,34
2020,Sun 11/13,Arizona,2300375,31614
2021,Sun 11/13,Arkansas,963740,12534
2022,Sun 11/13,California,11411450,99505
2023,Sun 11/13,Colorado,1692864,13707
2024,Sun 11/13,Connecticut,918761,11537
2025,Sun 11/13,Delaware,314684,3148
2026,Sun 11/13,District of Columbia,170482,1487
2027,Sun 11/13,Florida,7172457,82541
2028,Sun 11/13,Georgia,2843881,39392
2029,Sun 11/13,Guam,59908,405
2030,Sun 11/13,Hawaii,355293,1713
2031,Sun 11/13,Idaho,502243,5250
2032,Sun 11/13,Illinois,3841752,40109
2033,Sun 11/13,Indiana,1948019,25013
2034,Sun 11/13,Iowa,866615,10231
2035,Sun 11/13,Kansas,893319,9767
2036,Sun 11/13,Kentucky,1624756,17467
2037,Sun 11/13,Louisiana,1465700,18239
2038,Sun 11/13,Maine,299501,2743
2039,Sun 11/13,Maryland,1276832,15731
2040,Sun 11/13,Massachusetts,2099238,22209
2041,Sun 11/13,Michigan,2907819,39574
2042,Sun 11/13,Minnesota,1696286,13931
2043,Sun 11/13,Mississippi,935770,13036
2044,Sun 11/13,Missouri,1695466,22981
2045,Sun 11/13,Montana,315677,3595
2046,Sun 11/13,Nebraska,538374,4759
2047,Sun 11/13,Nevada,857473,11707
2048,Sun 11/13,New Hampshire,359019,2783
2049,Sun 11/13,New Jersey,2815780,34981
2050,Sun 11/13,New Mexico,634520,8696
2051,Sun 11/13,New York,6291147,76406
2052,Sun 11/13,North Carolina,3255540,28488
2053,Sun 11/13,North Dakota,274701,2434
2054,Sun 11/13,Northern Mariana Islands,13212,41
2055,Sun 11/13,Ohio,3208165,40470
2056,Sun 11/13,Oklahoma,1214559,15775
2057,Sun 11/13,Oregon,913809,8750
2058,Sun 11/13,Pennsylvania,3330062,48081
2059,Sun 11/13,Puerto Rico,1027178,5297
2060,Sun 11/13,Rhode Island,434653,3751
2061,Sun 11/13,South Carolina,1729333,19235
2062,Sun 11/13,South Dakota,265890,3096
2063,Sun 11/13,Tennessee,2312489,27914
2064,Sun 11/13,Texas,7941909,92190
2065,Sun 11/13,Utah,1051549,5076
2066,Sun 11/13,Vermont,145838,763
2067,Sun 11/13,Virgin Islands,23445,124
2068,Sun 11/13,Virginia,2131894,22371
2069,Sun 11/13,Washington,1843846,14689
2070,Sun 11/13,West Virginia,610675,7671
2071,Sun 11/13,Wisconsin,1909301,15583
2072,Sun 11/13,Wyoming,179366,1918
2073,Mon 11/14,Alabama,1540329,21093
2074,Mon 11/14,Alaska,298969,1374
2075,Mon 11/14,American Samoa,8257,34
2076,Mon 11/14,Arizona,2300375,31614
2077,Mon 11/14,Arkansas,963829,12534
2078,Mon 11/14,California,11416039,99532
2079,Mon 11/14,Colorado,1695579,13712
2080,Mon 11/14,Connecticut,918876,11537
2081,Mon 11/14,Delaware,315119,3161
2082,Mon 11/14,District of Columbia,170482,1487
2083,Mon 11/14,Florida,7172457,82541
2084,Mon 11/14,Georgia,2843911,39392
2085,Mon 11/14,Guam,59908,405
2086,Mon 11/14,Hawaii,355293,1713
2087,Mon 11/14,Idaho,502257,5250
2088,Mon 11/14,Illinois,3848748,40131
2089,Mon 11/14,Indiana,1948019,25013
2090,Mon 11/14,Iowa,866615,10231
2091,Mon 11/14,Kansas,893319,9767
2092,Mon 11/14,Kentucky,1628396,17507
2093,Mon 11/14,Louisiana,1465700,18239
2094,Mon 11/14,Maine,299501,2743
2095,Mon 11/14,Maryland,1277576,15736
2096,Mon 11/14,Massachusetts,2099238,22209
2097,Mon 11/14,Michigan,2907819,39574
2098,Mon 11/14,Minnesota,1696286,13931
2099,Mon 11/14,Mississippi,935770,13036
2100,Mon 11/14,Missouri,1695633,22981
2101,Mon 11/14,Montana,316504,3599
2102,Mon 11/14,Nebraska,538589,4759
2103,Mon 11/14,Nevada,857473,11707
2104,Mon 11/14,New Hampshire,359408,2787
2105,Mon 11/14,New Jersey,2820621,34988
2106,Mon 11/14,New Mexico,636409,8698
2107,Mon 11/14,New York,6302495,76407
2108,Mon 11/14,North Carolina,3255540,28488
2109,Mon 11/14,North Dakota,274701,2434
2110,Mon 11/14,Northern Mariana Islands,13212,41
2111,Mon 11/14,Ohio,3208165,40470
2112,Mon 11/14,Oklahoma,1214559,15775
2113,Mon 11/14,Oregon,913809,8750
2114,Mon 11/14,Pennsylvania,3330515,48081
2115,Mon 11/14,Puerto Rico,1028205,5297
2116,Mon 11/14,Rhode Island,434653,3751
2117,Mon 11/14,South Carolina,1729333,19235
2118,Mon 11/14,South Dakota,265890,3096
2119,Mon 11/14,Tennessee,2312489,27914
2120,Mon 11/14,Texas,7949737,92217
2121,Mon 11/14,Utah,1051549,5076
2122,Mon 11/14,Vermont,145838,763
2123,Mon 11/14,Virgin Islands,23445,124
2124,Mon 11/14,Virginia,2133781,22371
2125,Mon 11/14,Washington,1843846,14689
2126,Mon 11/14,West Virginia,611358,7686
2127,Mon 11/14,Wisconsin,1909301,15583
2128,Mon 11/14,Wyoming,179366,1918
2129,Tue 11/15,Alabama,1540329,21093
2130,Tue 11/15,Alaska,299411,1390
2131,Tue 11/15,American Samoa,8257,34
2132,Tue 11/15,Arizona,2300375,31614
2133,Tue 11/15,Arkansas,964227,12535
2134,Tue 11/15,California,11417621,99539
2135,Tue 11/15,Colorado,1697542,13724
2136,Tue 11/15,Connecticut,919722,11549
2137,Tue 11/15,Delaware,315172,3163
2138,Tue 11/15,District of Columbia,170482,1487
2139,Tue 11/15,Florida,7172457,82541
2140,Tue 11/15,Georgia,2843911,39392
2141,Tue 11/15,Guam,60008,407
2142,Tue 11/15,Hawaii,355293,1713
2143,Tue 11/15,Idaho,502269,5250
2144,Tue 11/15,Illinois,3850598,40153
2145,Tue 11/15,Indiana,1948019,25013
2146,Tue 11/15,Iowa,866615,10231
2147,Tue 11/15,Kansas,893319,9767
2148,Tue 11/15,Kentucky,1628396,17507
2149,Tue 11/15,Louisiana,1465700,18239
2150,Tue 11/15,Maine,299860,2744
2151,Tue 11/15,Maryland,1279483,15751
2152,Tue 11/15,Massachusetts,2099238,22209
2153,Tue 11/15,Michigan,2911883,39645
2154,Tue 11/15,Minnesota,1696286,13931
2155,Tue 11/15,Mississippi,936814,13047
2156,Tue 11/15,Missouri,1699081,22995
2157,Tue 11/15,Montana,316504,3599
2158,Tue 11/15,Nebraska,538690,4761
2159,Tue 11/15,Nevada,857473,11707
2160,Tue 11/15,New Hampshire,359529,2790
2161,Tue 11/15,New Jersey,2822424,35015
2162,Tue 11/15,New Mexico,637216,8703
2163,Tue 11/15,New York,6305957,76445
2164,Tue 11/15,North Carolina,3255540,28488
2165,Tue 11/15,North Dakota,274701,2434
2166,Tue 11/15,Northern Mariana Islands,13212,41
2167,Tue 11/15,Ohio,3208165,40470
2168,Tue 11/15,Oklahoma,1214559,15775
2169,Tue 11/15,Oregon,913809,8750
2170,Tue 11/15,Pennsylvania,3330515,48081
2171,Tue 11/15,Puerto Rico,1028205,5301
2172,Tue 11/15,Rhode Island,434653,3751
2173,Tue 11/15,South Carolina,1732287,19250
2174,Tue 11/15,South Dakota,265890,3096
2175,Tue 11/15,Tennessee,2312489,27914
2176,Tue 11/15,Texas,7950070,92218
2177,Tue 11/15,Utah,1051549,5076
2178,Tue 11/15,Vermont,145838,763
2179,Tue 11/15,Virgin Islands,23445,124
2180,Tue 11/15,Virginia,2134790,22371
2181,Tue 11/15,Washington,1844644,14690
2182,Tue 11/15,West Virginia,611586,7686
2183,Tue 11/15,Wisconsin,1912209,15598
2184,Tue 11/15,Wyoming,179838,1924
2185,Wed 11/16,Alabama,1542227,21100
2186,Wed 11/16,Alaska,299411,1390
2187,Wed 11/16,American Samoa,8257,34
2188,Wed 11/16,Arizona,2311150,31648
2189,Wed 11/16,Arkansas,964601,12537
2190,Wed 11/16,California,11420767,99555
2191,Wed 11/16,Colorado,1692199,13526
2192,Wed 11/16,Connecticut,920112,11559
2193,Wed 11/16,Delaware,315329,3163
2194,Wed 11/16,District of Columbia,170482,1487
2195,Wed 11/16,Florida,7172457,82541
2196,Wed 11/16,Georgia,2847567,39498
2197,Wed 11/16,Guam,60008,407
2198,Wed 11/16,Hawaii,356312,1719
2199,Wed 11/16,Idaho,503433,5259
2200,Wed 11/16,Illinois,3852801,40174
2201,Wed 11/16,Indiana,1953497,25013
2202,Wed 11/16,Iowa,868595,10255
2203,Wed 11/16,Kansas,895738,9767
2204,Wed 11/16,Kentucky,1628396,17507
2205,Wed 11/16,Louisiana,1467573,18255
2206,Wed 11/16,Maine,299998,2745
2207,Wed 11/16,Maryland,1280157,15757
2208,Wed 11/16,Massachusetts,2099238,22209
2209,Wed 11/16,Michigan,2911883,39645
2210,Wed 11/16,Minnesota,1696286,13931
2211,Wed 11/16,Mississippi,936814,13047
2212,Wed 11/16,Missouri,1699709,22996
2213,Wed 11/16,Montana,316504,3599
2214,Wed 11/16,Nebraska,538690,4763
2215,Wed 11/16,Nevada,857473,11725
2216,Wed 11/16,New Hampshire,359661,2794
2217,Wed 11/16,New Jersey,2824396,35029
2218,Wed 11/16,New Mexico,638055,8708
2219,Wed 11/16,New York,6309897,76488
2220,Wed 11/16,North Carolina,3262335,28519
2221,Wed 11/16,North Dakota,274701,2434
2222,Wed 11/16,Northern Mariana Islands,13212,41
2223,Wed 11/16,Ohio,3208165,40470
2224,Wed 11/16,Oklahoma,1214559,15775
2225,Wed 11/16,Oregon,917164,8794
2226,Wed 11/16,Pennsylvania,3340015,48212
2227,Wed 11/16,Puerto Rico,1030064,5305
2228,Wed 11/16,Rhode Island,434653,3751
2229,Wed 11/16,South Carolina,1732287,19250
2230,Wed 11/16,South Dakota,266843,3106
2231,Wed 11/16,Tennessee,2318836,27952
2232,Wed 11/16,Texas,7953853,92227
2233,Wed 11/16,Utah,1051549,5076
2234,Wed 11/16,Vermont,146143,763
2235,Wed 11/16,Virgin Islands,23445,124
2236,Wed 11/16,Virginia,2135778,22388
2237,Wed 11/16,Washington,1848239,14742
2238,Wed 11/16,West Virginia,611813,7686
2239,Wed 11/16,Wisconsin,1913316,15620
2240,Wed 11/16,Wyoming,179838,1924
2241,Thu 11/17,Alabama,1542227,21100
2242,Thu 11/17,Alaska,299411,1390
2243,Thu 11/17,American Samoa,8262,34
2244,Thu 11/17,Arizona,2311150,31648
2245,Thu 11/17,Arkansas,964886,12539
2246,Thu 11/17,California,11446381,99630
2247,Thu 11/17,Colorado,1693616,13541
2248,Thu 11/17,Connecticut,920500,11559
2249,Thu 11/17,Delaware,315440,3163
2250,Thu 11/17,District of Columbia,170750,1487
2251,Thu 11/17,Florida,7172457,82541
2252,Thu 11/17,Georgia,2847567,39498
2253,Thu 11/17,Guam,60008,407
2254,Thu 11/17,Hawaii,356312,1719
2255,Thu 11/17,Idaho,503474,5259
2256,Thu 11/17,Illinois,3855565,40187
2257,Thu 11/17,Indiana,1953497,25013
2258,Thu 11/17,Iowa,868595,10255
2259,Thu 11/17,Kansas,895738,9767
2260,Thu 11/17,Kentucky,1628396,17507
2261,Thu 11/17,Louisiana,1467573,18255
2262,Thu 11/17,Maine,300127,2745
2263,Thu 11/17,Maryland,1280904,15760
2264,Thu 11/17,Massachusetts,2104453,22303
2265,Thu 11/17,Michigan,2920679,39645
2266,Thu 11/17,Minnesota,1701401,13982
2267,Thu 11/17,Mississippi,936814,13047
2268,Thu 11/17,Missouri,1700186,22996
2269,Thu 11/17,Montana,316504,3599
2270,Thu 11/17,Nebraska,539125,4775
2271,Thu 11/17,Nevada,859537,11725
2272,Thu 11/17,New Hampshire,359781,2797
2273,Thu 11/17,New Jersey,2826653,35042
2274,Thu 11/17,New Mexico,638873,8711
2275,Thu 11/17,New York,6315469,76506
2276,Thu 11/17,North Carolina,3262335,28519
2277,Thu 11/17,North Dakota,274701,2434
2278,Thu 11/17,Northern Mariana Islands,13212,41
2279,Thu 11/17,Ohio,3218335,40533
2280,Thu 11/17,Oklahoma,1217825,15778
2281,Thu 11/17,Oregon,917164,8794
2282,Thu 11/17,Pennsylvania,3340015,48212
2283,Thu 11/17,Puerto Rico,1030064,5309
2284,Thu 11/17,Rhode Island,435778,3757
2285,Thu 11/17,South Carolina,1732287,19250
2286,Thu 11/17,South Dakota,266843,3106
2287,Thu 11/17,Tennessee,2318836,27952
2288,Thu 11/17,Texas,7954329,92231
2289,Thu 11/17,Utah,1054340,5089
2290,Thu 11/17,Vermont,146143,763
2291,Thu 11/17,Virgin Islands,23445,124
2292,Thu 11/17,Virginia,2136700,22406
2293,Thu 11/17,Washington,1848688,14742
2294,Thu 11/17,West Virginia,612047,7694
2295,Thu 11/17,Wisconsin,1914266,15625
2296,Thu 11/17,Wyoming,179838,1924
2297,Fri 11/18,Alabama,1542227,21100
2298,Fri 11/18,Alaska,299411,1390
2299,Fri 11/18,American Samoa,8262,34
2300,Fri 11/18,Arizona,2311150,31648
2301,Fri 11/18,Arkansas,965185,12542
2302,Fri 11/18,California,11448703,99637
2303,Fri 11/18,Colorado,1695257,13546
2304,Fri 11/18,Connecticut,921038,11559
2305,Fri 11/18,Delaware,315555,3163
2306,Fri 11/18,District of Columbia,170750,1403
2307,Fri 11/18,Florida,7195943,82875
2308,Fri 11/18,Georgia,2847567,39498
2309,Fri 11/18,Guam,60008,407
2310,Fri 11/18,Hawaii,356312,1719
2311,Fri 11/18,Idaho,503483,5259
2312,Fri 11/18,Illinois,3857371,40198
2313,Fri 11/18,Indiana,1953497,25079
2314,Fri 11/18,Iowa,868595,10255
2315,Fri 11/18,Kansas,895788,9793
2316,Fri 11/18,Kentucky,1628396,17507
2317,Fri 11/18,Louisiana,1467573,18234
2318,Fri 11/18,Maine,300228,2746
2319,Fri 11/18,Maryland,1281632,15765
2320,Fri 11/18,Massachusetts,2104453,22303
2321,Fri 11/18,Michigan,2920679,39697
2322,Fri 11/18,Minnesota,1701401,13982
2323,Fri 11/18,Mississippi,936814,13047
2324,Fri 11/18,Missouri,1700293,23007
2325,Fri 11/18,Montana,317299,3605
2326,Fri 11/18,Nebraska,540443,4774
2327,Fri 11/18,Nevada,859537,11725
2328,Fri 11/18,New Hampshire,359898,2799
2329,Fri 11/18,New Jersey,2828391,35056
2330,Fri 11/18,New Mexico,639727,8714
2331,Fri 11/18,New York,6320328,76525
2332,Fri 11/18,North Carolina,3262335,28519
2333,Fri 11/18,North Dakota,275510,2434
2334,Fri 11/18,Northern Mariana Islands,13212,41
2335,Fri 11/18,Ohio,3218335,40533
2336,Fri 11/18,Oklahoma,1217825,15778
2337,Fri 11/18,Oregon,917164,8794
2338,Fri 11/18,Pennsylvania,3340015,48212
2339,Fri 11/18,Puerto Rico,1033260,5312
2340,Fri 11/18,Rhode Island,435778,3757
2341,Fri 11/18,South Carolina,1732287,19250
2342,Fri 11/18,South Dakota,266843,3106
2343,Fri 11/18,Tennessee,2318836,27952
2344,Fri 11/18,Texas,7959755,92261
2345,Fri 11/18,Utah,1054340,5089
2346,Fri 11/18,Vermont,146143,763
2347,Fri 11/18,Virgin Islands,23445,124
2348,Fri 11/18,Virginia,2137759,22419
2349,Fri 11/18,Washington,1848786,14742
2350,Fri 11/18,West Virginia,612262,7703
2351,Fri 11/18,Wisconsin,1915298,15627
2352,Fri 11/18,Wyoming,179838,1924
2353,Sat 11/19,Alabama,1542227,21100
2354,Sat 11/19,Alaska,299411,1390
2355,Sat 11/19,American Samoa,8262,34
2356,Sat 11/19,Arizona,2311150,31648
2357,Sat 11/19,Arkansas,965367,12544
2358,Sat 11/19,California,11448703,99637
2359,Sat 11/19,Colorado,1695257,13546
2360,Sat 11/19,Connecticut,921038,11559
2361,Sat 11/19,Delaware,315555,3163
2362,Sat 11/19,District of Columbia,170750,1403
2363,Sat 11/19,Florida,7195943,82875
2364,Sat 11/19,Georgia,2847567,39498
2365,Sat 11/19,Guam,60008,407
2366,Sat 11/19,Hawaii,356312,1719
2367,Sat 11/19,Idaho,503483,5259
2368,Sat 11/19,Illinois,3857371,40198
2369,Sat 11/19,Indiana,1953497,25079
2370,Sat 11/19,Iowa,868595,10255
2371,Sat 11/19,Kansas,895788,9793
2372,Sat 11/19,Kentucky,1628396,17507
2373,Sat 11/19,Louisiana,1467573,18234
2374,Sat 11/19,Maine,300355,2747
2375,Sat 11/19,Maryland,1281632,15765
2376,Sat 11/19,Massachusetts,2104453,22303
2377,Sat 11/19,Michigan,2920679,39697
2378,Sat 11/19,Minnesota,1701401,13982
2379,Sat 11/19,Mississippi,936814,13047
2380,Sat 11/19,Missouri,1700293,23007
2381,Sat 11/19,Montana,317299,3605
2382,Sat 11/19,Nebraska,540443,4774
2383,Sat 11/19,Nevada,859537,11725
2384,Sat 11/19,New Hampshire,359898,2799
2385,Sat 11/19,New Jersey,2828391,35056
2386,Sat 11/19,New Mexico,639727,8714
2387,Sat 11/19,New York,6322200,76525
2388,Sat 11/19,North Carolina,3262335,28519
2389,Sat 11/19,North Dakota,275510,2434
2390,Sat 11/19,Northern Mariana Islands,13212,41
2391,Sat 11/19,Ohio,3218335,40533
2392,Sat 11/19,Oklahoma,1217825,15778
2393,Sat 11/19,Oregon,917164,8794
2394,Sat 11/19,Pennsylvania,3340015,48212
2395,Sat 11/19,Puerto Rico,1034576,5320
2396,Sat 11/19,Rhode Island,435778,3757
2397,Sat 11/19,South Carolina,1732287,19250
2398,Sat 11/19,South Dakota,266843,3106
2399,Sat 11/19,Tennessee,2318836,27952
2400,Sat 11/19,Texas,7959755,92261
2401,Sat 11/19,Utah,1054340,5089
2402,Sat 11/19,Vermont,146143,763
2403,Sat 11/19,Virgin Islands,23445,124
2404,Sat 11/19,Virginia,2137759,22419
2405,Sat 11/19,Washington,1848786,14742
2406,Sat 11/19,West Virginia,612262,7703
2407,Sat 11/19,Wisconsin,1915298,15627
2408,Sat 11/19,Wyoming,179838,1924
2409,Sun 11/20,Alabama,1542227,21100
2410,Sun 11/20,Alaska,299411,1390
2411,Sun 11/20,American Samoa,8262,34
2412,Sun 11/20,Arizona,2311150,31648
2413,Sun 11/20,Arkansas,965475,12544
2414,Sun 11/20,California,11448727,99637
2415,Sun 11/20,Colorado,1695257,13546
2416,Sun 11/20,Connecticut,921588,11559
2417,Sun 11/20,Delaware,315555,3163
2418,Sun 11/20,District of Columbia,170750,1403
2419,Sun 11/20,Florida,7195943,82875
2420,Sun 11/20,Georgia,2847567,39498
2421,Sun 11/20,Guam,60008,407
2422,Sun 11/20,Hawaii,356312,1719
2423,Sun 11/20,Idaho,503483,5259
