id,Name,Symbol,Year,Month,Day,Date,Price
1707,Bitcoin,BTC,2017.0,12.0,30.0,12/30/2017,12952.2002
1708,Bitcoin,BTC,2017.0,12.0,31.0,12/31/2017,14156.40039
1709,Bitcoin,BTC,2018.0,1.0,1.0,1/1/2018,13657.2002
1710,Bitcoin,BTC,2018.0,1.0,2.0,1/2/2018,14982.09961
1711,Bitcoin,BTC,2018.0,1.0,3.0,1/3/2018,15201.0
1712,Bitcoin,BTC,2018.0,1.0,4.0,1/4/2018,15599.2002
1713,Bitcoin,BTC,2018.0,1.0,5.0,1/5/2018,17429.5
1714,Bitcoin,BTC,2018.0,1.0,6.0,1/6/2018,17527.0
1715,Bitcoin,BTC,2018.0,1.0,7.0,1/7/2018,16477.59961
1716,Bitcoin,BTC,2018.0,1.0,8.0,1/8/2018,15170.09961
1717,Bitcoin,BTC,2018.0,1.0,9.0,1/9/2018,14595.40039
1718,Bitcoin,BTC,2018.0,1.0,10.0,1/10/2018,14973.2998
1719,Bitcoin,BTC,2018.0,1.0,11.0,1/11/2018,13405.7998
1720,Bitcoin,BTC,2018.0,1.0,12.0,1/12/2018,13980.59961
1721,Bitcoin,BTC,2018.0,1.0,13.0,1/13/2018,14360.2002
1722,Bitcoin,BTC,2018.0,1.0,14.0,1/14/2018,13772.0
1723,Bitcoin,BTC,2018.0,1.0,15.0,1/15/2018,13819.7998
1724,Bitcoin,BTC,2018.0,1.0,16.0,1/16/2018,11490.5
1725,Bitcoin,BTC,2018.0,1.0,17.0,1/17/2018,11188.59961
1726,Bitcoin,BTC,2018.0,1.0,18.0,1/18/2018,11474.90039
1727,Bitcoin,BTC,2018.0,1.0,19.0,1/19/2018,11607.40039
1728,Bitcoin,BTC,2018.0,1.0,20.0,1/20/2018,12899.2002
1729,Bitcoin,BTC,2018.0,1.0,21.0,1/21/2018,11600.09961
1730,Bitcoin,BTC,2018.0,1.0,22.0,1/22/2018,10931.40039
1731,Bitcoin,BTC,2018.0,1.0,23.0,1/23/2018,10868.40039
1732,Bitcoin,BTC,2018.0,1.0,24.0,1/24/2018,11359.40039
1733,Bitcoin,BTC,2018.0,1.0,25.0,1/25/2018,11259.40039
1734,Bitcoin,BTC,2018.0,1.0,26.0,1/26/2018,11171.40039
1735,Bitcoin,BTC,2018.0,1.0,27.0,1/27/2018,11440.7002
1736,Bitcoin,BTC,2018.0,1.0,28.0,1/28/2018,11786.2998
1737,Bitcoin,BTC,2018.0,1.0,29.0,1/29/2018,11296.40039
1738,Bitcoin,BTC,2018.0,1.0,30.0,1/30/2018,10106.2998
1739,Bitcoin,BTC,2018.0,1.0,31.0,1/31/2018,10221.09961
1740,Bitcoin,BTC,2018.0,2.0,1.0,2/1/2018,9170.540039
1741,Bitcoin,BTC,2018.0,2.0,2.0,2/2/2018,8830.75
1742,Bitcoin,BTC,2018.0,2.0,3.0,2/3/2018,9174.910156
1743,Bitcoin,BTC,2018.0,2.0,4.0,2/4/2018,8277.009766
1744,Bitcoin,BTC,2018.0,2.0,5.0,2/5/2018,6955.27002
1745,Bitcoin,BTC,2018.0,2.0,6.0,2/6/2018,7754.0
1746,Bitcoin,BTC,2018.0,2.0,7.0,2/7/2018,7621.299805
1747,Bitcoin,BTC,2018.0,2.0,8.0,2/8/2018,8265.589844
1748,Bitcoin,BTC,2018.0,2.0,9.0,2/9/2018,8736.980469
1749,Bitcoin,BTC,2018.0,2.0,10.0,2/10/2018,8621.900391
1750,Bitcoin,BTC,2018.0,2.0,11.0,2/11/2018,8129.970215
1751,Bitcoin,BTC,2018.0,2.0,12.0,2/12/2018,8926.570313
1752,Bitcoin,BTC,2018.0,2.0,13.0,2/13/2018,8598.30957
1753,Bitcoin,BTC,2018.0,2.0,14.0,2/14/2018,9494.629883
1754,Bitcoin,BTC,2018.0,2.0,15.0,2/15/2018,10166.40039
1755,Bitcoin,BTC,2018.0,2.0,16.0,2/16/2018,10233.90039
1756,Bitcoin,BTC,2018.0,2.0,17.0,2/17/2018,11112.7002
1757,Bitcoin,BTC,2018.0,2.0,18.0,2/18/2018,10551.7998
1758,Bitcoin,BTC,2018.0,2.0,19.0,2/19/2018,11225.2998
1759,Bitcoin,BTC,2018.0,2.0,20.0,2/20/2018,11403.7002
1760,Bitcoin,BTC,2018.0,2.0,21.0,2/21/2018,10690.40039
1761,Bitcoin,BTC,2018.0,2.0,22.0,2/22/2018,10005.0
1762,Bitcoin,BTC,2018.0,2.0,23.0,2/23/2018,10301.09961
1763,Bitcoin,BTC,2018.0,2.0,24.0,2/24/2018,9813.070313
1764,Bitcoin,BTC,2018.0,2.0,25.0,2/25/2018,9664.730469
1765,Bitcoin,BTC,2018.0,2.0,26.0,2/26/2018,10366.7002
1766,Bitcoin,BTC,2018.0,2.0,27.0,2/27/2018,10725.59961
1767,Bitcoin,BTC,2018.0,2.0,28.0,2/28/2018,10397.90039
1768,Bitcoin,BTC,2018.0,3.0,1.0,3/1/2018,10951.0
1769,Bitcoin,BTC,2018.0,3.0,2.0,3/2/2018,11086.40039
1770,Bitcoin,BTC,2018.0,3.0,3.0,3/3/2018,11489.7002
1771,Bitcoin,BTC,2018.0,3.0,4.0,3/4/2018,11512.59961
1772,Bitcoin,BTC,2018.0,3.0,5.0,3/5/2018,11573.2998
1773,Bitcoin,BTC,2018.0,3.0,6.0,3/6/2018,10779.90039
1774,Bitcoin,BTC,2018.0,3.0,7.0,3/7/2018,9965.570313
1775,Bitcoin,BTC,2018.0,3.0,8.0,3/8/2018,9395.009766
1776,Bitcoin,BTC,2018.0,3.0,9.0,3/9/2018,9337.549805
1777,Bitcoin,BTC,2018.0,3.0,10.0,3/10/2018,8866.0
1778,Bitcoin,BTC,2018.0,3.0,11.0,3/11/2018,9578.629883
1779,Bitcoin,BTC,2018.0,3.0,12.0,3/12/2018,9205.120117
1780,Bitcoin,BTC,2018.0,3.0,13.0,3/13/2018,9194.849609
1781,Bitcoin,BTC,2018.0,3.0,14.0,3/14/2018,8269.80957
1782,Bitcoin,BTC,2018.0,3.0,15.0,3/15/2018,8300.860352
1783,Bitcoin,BTC,2018.0,3.0,16.0,3/16/2018,8338.349609
1784,Bitcoin,BTC,2018.0,3.0,17.0,3/17/2018,7916.879883
1785,Bitcoin,BTC,2018.0,3.0,18.0,3/18/2018,8223.679688
1786,Bitcoin,BTC,2018.0,3.0,19.0,3/19/2018,8630.650391
1787,Bitcoin,BTC,2018.0,3.0,20.0,3/20/2018,8913.469727
1788,Bitcoin,BTC,2018.0,3.0,21.0,3/21/2018,8929.280273
1789,Bitcoin,BTC,2018.0,3.0,22.0,3/22/2018,8728.469727
1790,Bitcoin,BTC,2018.0,3.0,23.0,3/23/2018,8879.620117
1791,Bitcoin,BTC,2018.0,3.0,24.0,3/24/2018,8668.120117
1792,Bitcoin,BTC,2018.0,3.0,25.0,3/25/2018,8495.780273
1793,Bitcoin,BTC,2018.0,3.0,26.0,3/26/2018,8209.400391
1794,Bitcoin,BTC,2018.0,3.0,27.0,3/27/2018,7833.040039
1795,Bitcoin,BTC,2018.0,3.0,28.0,3/28/2018,7954.47998
1796,Bitcoin,BTC,2018.0,3.0,29.0,3/29/2018,7165.700195
1797,Bitcoin,BTC,2018.0,3.0,30.0,3/30/2018,6890.52002
1798,Bitcoin,BTC,2018.0,3.0,31.0,3/31/2018,6973.529785
1799,Bitcoin,BTC,2018.0,4.0,1.0,4/1/2018,6844.22998
1800,Bitcoin,BTC,2018.0,4.0,2.0,4/2/2018,7083.799805
1801,Bitcoin,BTC,2018.0,4.0,3.0,4/3/2018,7456.109863
1802,Bitcoin,BTC,2018.0,4.0,4.0,4/4/2018,6853.839844
1803,Bitcoin,BTC,2018.0,4.0,5.0,4/5/2018,6811.470215
1804,Bitcoin,BTC,2018.0,4.0,6.0,4/6/2018,6636.319824
1805,Bitcoin,BTC,2018.0,4.0,7.0,4/7/2018,6911.089844
1806,Bitcoin,BTC,2018.0,4.0,8.0,4/8/2018,7023.52002
1807,Bitcoin,BTC,2018.0,4.0,9.0,4/9/2018,6770.72998
1808,Bitcoin,BTC,2018.0,4.0,10.0,4/10/2018,6834.759766
1809,Bitcoin,BTC,2018.0,4.0,11.0,4/11/2018,6968.319824
1810,Bitcoin,BTC,2018.0,4.0,12.0,4/12/2018,7889.25
1811,Bitcoin,BTC,2018.0,4.0,13.0,4/13/2018,7895.959961
1812,Bitcoin,BTC,2018.0,4.0,14.0,4/14/2018,7986.240234
1813,Bitcoin,BTC,2018.0,4.0,15.0,4/15/2018,8329.110352
1814,Bitcoin,BTC,2018.0,4.0,16.0,4/16/2018,8058.669922
1815,Bitcoin,BTC,2018.0,4.0,17.0,4/17/2018,7902.089844
1816,Bitcoin,BTC,2018.0,4.0,18.0,4/18/2018,8163.419922
1817,Bitcoin,BTC,2018.0,4.0,19.0,4/19/2018,8294.30957
1818,Bitcoin,BTC,2018.0,4.0,20.0,4/20/2018,8845.830078
1819,Bitcoin,BTC,2018.0,4.0,21.0,4/21/2018,8895.580078
